,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
263,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],4.12995064258575,5.64,1,2,2,2,461,50.99380336466,6.68310546875
264,Q92621,Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3 - [NU205_HUMAN],4.08530521392822,1.39,1,1,1,1,2012,227.776279724662,6.18896484375
265,K7EN45,Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1 - [K7EN45_HUMAN],4.01409006118774,16.67,2,1,1,1,90,9.93686267466,5.00830078125
266,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],3.96067929267883,19.05,17,2,2,2,126,13.88156321466,10.31591796875
267,H0YJC4,Proteasome subunit alpha type-6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1 - [H0YJC4_HUMAN],3.95432376861572,20.0,3,1,1,1,85,9.33469008466,4.41162109375
268,B0QYP8,Beta-parvin (Fragment) OS=Homo sapiens OX=9606 GN=PARVB PE=1 SV=1 - [B0QYP8_HUMAN],3.90370559692383,7.22,3,1,1,1,194,21.54726029466,5.30029296875
269,Q5JRL0,Putative G antigen family E member 3 OS=Homo sapiens OX=9606 GN=PAGE2B PE=1 SV=1 - [Q5JRL0_HUMAN],3.87764656543732,12.77,4,1,1,2,94,10.41390539466,4.22119140625
270,P28289,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1 - [TMOD1_HUMAN],3.85202217102051,5.85,1,1,1,1,359,40.54388691466,5.09716796875
271,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2 - [GDIB_HUMAN],3.83508265018463,4.49,6,1,2,2,445,50.63087980466,6.46826171875
272,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],3.83245325088501,10.95,9,3,3,3,475,51.86869501466,8.06005859375
273,A0A140TA02,"HLA class I histocompatibility antigen, B-46 alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [A0A140TA02_HUMAN]",3.81457614898682,6.25,56,1,1,1,224,25.64467246466,6.69775390625
274,H7C3S9,COP9 signalosome complex subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1 - [H7C3S9_HUMAN],3.7950496673584,16.87,3,1,1,1,83,9.03868894466,4.50048828125
275,A2A2D0,Stathmin (Fragment) OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=8 - [A2A2D0_HUMAN],3.74435210227966,15.29,2,1,1,1,85,9.78727435466,7.41552734375
276,P08567,Pleckstrin OS=Homo sapiens OX=9606 GN=PLEK PE=1 SV=3 - [PLEK_HUMAN],3.71386551856995,6.86,1,1,1,1,350,40.09936658466,8.27978515625
277,Q9Y5Z4,Heme-binding protein 2 OS=Homo sapiens OX=9606 GN=HEBP2 PE=1 SV=1 - [HEBP2_HUMAN],3.69771122932434,6.34,1,1,1,1,205,22.86119016466,4.62744140625
278,F8WE04,Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=1 - [F8WE04_HUMAN],3.64590454101563,8.6,2,1,1,1,186,20.39351339466,9.05615234375
279,A1L162,Glutamate-rich protein 2 OS=Homo sapiens OX=9606 GN=ERICH2 PE=1 SV=1 - [ERIC2_HUMAN],3.63152933120728,16.03,1,1,1,1,156,17.66078805466,3.97998046875
280,Q9BS40,Latexin OS=Homo sapiens OX=9606 GN=LXN PE=1 SV=2 - [LXN_HUMAN],3.63096857070923,8.11,1,1,1,1,222,25.73389269466,5.78271484375
281,J3KSC4,Ras-related C3 botulinum toxin substrate 3 (Fragment) OS=Homo sapiens OX=9606 GN=RAC3 PE=1 SV=1 - [J3KSC4_HUMAN],3.60320794582367,10.77,7,2,2,2,130,14.82169169466,7.34228515625
282,P61970,Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1 - [NTF2_HUMAN],3.58285760879517,11.02,1,1,1,1,127,14.46904904466,5.37646484375
283,J3KS60,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1 - [J3KS60_HUMAN],3.57059216499329,17.39,6,1,1,1,92,9.93796863466,4.32275390625
284,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4 - [G6PI_HUMAN],3.56359434127808,5.38,8,2,2,2,558,63.10724634466,8.32373046875
285,A0A087X0Q4,Immunoglobulin kappa variable 2-40 OS=Homo sapiens OX=9606 GN=IGKV2-40 PE=1 SV=1 - [A0A087X0Q4_HUMAN],3.54369020462036,12.5,8,1,1,1,104,11.42653173466,4.48779296875
286,Q96G03,Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4 - [PGM2_HUMAN],3.54319453239441,2.94,1,1,1,1,612,68.24039760466,6.72705078125
287,P50990,T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4 - [TCPQ_HUMAN],3.48678731918335,1.82,1,1,1,1,548,59.58250903466,5.60498046875
288,A0A087X2E9,Glutathione S-transferase P (Fragment) OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=1 - [A0A087X2E9_HUMAN],3.44129610061646,18.99,3,1,1,1,79,8.89042753466,7.28369140625
289,P55957,BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1 - [BID_HUMAN],3.38220882415771,6.67,1,1,1,1,195,21.98104672466,5.43994140625
290,Q9Y3I1,F-box only protein 7 OS=Homo sapiens OX=9606 GN=FBXO7 PE=1 SV=1 - [FBX7_HUMAN],3.37606525421143,2.49,1,1,1,1,522,58.4659351946601,6.55126953125
291,P30086,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3 - [PEBP1_HUMAN],3.31587600708008,7.49,1,1,1,1,187,21.04366691466,7.53271484375
292,A0A3B3ITU4,Complement C1r subcomponent (Fragment) OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=1 - [A0A3B3ITU4_HUMAN],3.29929351806641,3.99,5,1,1,1,351,39.75360614466,6.66845703125
293,Q9UHV9,Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1 - [PFD2_HUMAN],3.28851866722107,7.79,1,1,1,1,154,16.63761030466,6.58056640625
294,B4DUR8,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1 - [B4DUR8_HUMAN],3.28428983688354,2.2,2,1,1,1,500,55.63870411466,5.64306640625
295,D6RFG5,Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=1 - [D6RFG5_HUMAN],3.27174496650696,9.74,3,1,1,1,154,17.13479489466,7.48876953125
296,F8VW41,Phosphofurin acidic cluster sorting protein 2 OS=Homo sapiens OX=9606 GN=PACS2 PE=1 SV=1 - [F8VW41_HUMAN],3.2693076133728,3.14,2,1,1,1,859,94.36861775466,6.55126953125
297,Q9NQP4,Prefoldin subunit 4 OS=Homo sapiens OX=9606 GN=PFDN4 PE=1 SV=1 - [PFD4_HUMAN],3.26470947265625,11.19,2,1,1,1,134,15.30458066466,4.52587890625
298,P18428,Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3 - [LBP_HUMAN],3.25500273704529,3.95,1,1,1,1,481,53.3499155946601,6.69775390625
299,A0A2R8Y6B6,Glutathione peroxidase 1 OS=Homo sapiens OX=9606 GN=GPX1 PE=1 SV=1 - [A0A2R8Y6B6_HUMAN],3.2394106388092,11.46,3,1,1,1,157,16.90352789466,5.57958984375
300,P13796,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6 - [PLSL_HUMAN],3.19414615631104,1.44,1,1,1,1,627,70.24389488466,5.42724609375
301,P01721,Immunoglobulin lambda variable 6-57 OS=Homo sapiens OX=9606 GN=IGLV6-57 PE=1 SV=2 - [LV657_HUMAN],3.16335678100586,17.09,1,1,1,1,117,12.55783778466,4.77978515625
302,A0A087WWY6,Integrin-linked protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1 - [A0A087WWY6_HUMAN],3.132408618927,9.01,3,1,1,1,111,12.50310656466,6.17626953125
303,H0YDX6,CD44 antigen (Fragment) OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=2 - [H0YDX6_HUMAN],3.13203930854797,6.56,8,1,1,1,183,19.81419321466,4.55126953125
304,Q58FG1,Putative heat shock protein HSP 90-alpha A4 OS=Homo sapiens OX=9606 GN=HSP90AA4P PE=5 SV=1 - [HS904_HUMAN],3.13111329078674,11.24,1,1,2,2,418,47.68212676466,5.18603515625
305,A0A075B6K5,Immunoglobulin lambda variable 3-9 OS=Homo sapiens OX=9606 GN=IGLV3-9 PE=3 SV=1 - [LV39_HUMAN],3.08269190788269,13.91,2,1,1,1,115,12.32407787466,7.38623046875
306,P13224,Platelet glycoprotein Ib beta chain OS=Homo sapiens OX=9606 GN=GP1BB PE=1 SV=1 - [GP1BB_HUMAN],3.0744481086731,5.34,1,1,1,1,206,21.70376217466,9.30517578125
307,P13716,Delta-aminolevulinic acid dehydratase OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1 - [HEM2_HUMAN],3.07385849952698,3.03,1,1,1,1,330,36.27141595466,6.78564453125
308,Q5QPM9,Proteasome inhibitor PI31 subunit (Fragment) OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=1 - [Q5QPM9_HUMAN],2.98441791534424,8.2,3,1,1,1,183,20.58044629466,6.26513671875
309,I3L4B1,Myosin light chain 4 (Fragment) OS=Homo sapiens OX=9606 GN=MYL4 PE=1 SV=1 - [I3L4B1_HUMAN],2.94309401512146,15.84,5,1,1,1,101,11.34655371466,4.81787109375
310,P43652,Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1 - [AFAM_HUMAN],2.91881322860718,2.67,1,1,1,1,599,69.02401644466,5.89697265625
311,P0DJI8,Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1 - [SAA1_HUMAN],2.913090467453,12.3,1,1,1,1,122,13.52351894466,6.78564453125
312,O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3 - [ARPC5_HUMAN],2.8829550743103,7.95,1,1,1,1,151,16.31030004466,5.66845703125
313,P61956,Small ubiquitin-related modifier 2 OS=Homo sapiens OX=9606 GN=SUMO2 PE=1 SV=3 - [SUMO2_HUMAN],2.87552762031555,12.63,5,1,1,1,95,10.86436383466,5.50341796875
314,P22492,Histone H1t OS=Homo sapiens OX=9606 GN=HIST1H1T PE=2 SV=4 - [H1T_HUMAN],2.86756253242493,5.31,5,1,1,1,207,22.00566820466,11.70751953125
315,P28072,Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4 - [PSB6_HUMAN],2.85389590263367,4.6,1,1,1,1,239,25.34144909466,4.91943359375
316,Q9P0J7,E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2 - [KCMF1_HUMAN],2.83382153511047,3.67,1,1,1,2,381,41.91889631466,5.65576171875
317,P16284,Platelet endothelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=PECAM1 PE=1 SV=2 - [PECA1_HUMAN],2.83116054534912,1.9,1,1,1,1,738,82.4698209546601,6.99072265625
318,A0A140T907,Flotillin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=1 - [A0A140T907_HUMAN],2.82711482048035,21.67,6,1,1,1,60,7.09584095466,6.75634765625
319,P00390,"Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2 - [GSHR_HUMAN]",2.80883884429932,4.02,1,1,1,1,522,56.2209535246601,8.49951171875
320,B1AP58,Carboxypeptidase N catalytic chain (Fragment) OS=Homo sapiens OX=9606 GN=CPN1 PE=1 SV=1 - [B1AP58_HUMAN],2.80400896072388,7.35,2,1,1,1,204,22.86504246466,5.33837890625
321,C9JRC4,Protein phosphatase 1 regulatory subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R7 PE=1 SV=1 - [C9JRC4_HUMAN],2.7983615398407,8.15,3,1,1,1,184,21.14274913466,4.64013671875
322,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],2.7769787311554,7.47,1,1,1,1,241,26.90574934466,5.17333984375
323,F8VV57,"Keratin, type II cytoskeletal 5 (Fragment) OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=1 - [F8VV57_HUMAN]",2.72389054298401,25.0,3,1,1,1,132,12.14979817466,12.00048828125
324,P25325,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3 - [THTM_HUMAN],2.69971871376038,3.7,1,1,1,1,297,33.15763952466,6.59521484375
325,F8WBS8,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=1 - [F8WBS8_HUMAN],2.69434714317322,38.98,3,1,1,1,59,6.57933259466,9.40771484375
326,C9J542,PDZ and LIM domain protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=1 - [C9J542_HUMAN],2.68797874450684,20.66,2,1,1,1,121,12.91236656466,8.29443359375
327,F8VV53,Coronin (Fragment) OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1 - [F8VV53_HUMAN],2.68522095680237,8.8,9,1,1,1,125,13.81816845466,6.93212890625
328,P01031,Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4 - [CO5_HUMAN],2.68284773826599,0.66,1,1,1,1,1676,188.18614185466,6.52197265625
329,P30049,"ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2 - [ATPD_HUMAN]",2.67483162879944,8.33,1,1,1,1,168,17.47919461466,5.49072265625
330,E9PQI5,Charged multivesicular body protein 4a OS=Homo sapiens OX=9606 GN=CHMP4A PE=1 SV=2 - [E9PQI5_HUMAN],2.67329263687134,11.38,4,1,1,1,123,14.13054635466,9.81787109375
331,Q53TN4,Cytochrome b reductase 1 OS=Homo sapiens OX=9606 GN=CYBRD1 PE=1 SV=1 - [CYBR1_HUMAN],2.64661717414856,3.5,1,1,1,1,286,31.62072254466,8.76318359375
332,Q8WXC6,COP9 signalosome complex subunit 9 OS=Homo sapiens OX=9606 GN=COPS9 PE=1 SV=3 - [CSN9_HUMAN],2.64536356925964,35.09,1,1,1,1,57,6.20675511466,3.82763671875
333,P07108,Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2 - [ACBP_HUMAN],2.63191962242126,9.2,3,1,1,1,87,10.03802141466,6.56591796875
334,Q16143,Beta-synuclein OS=Homo sapiens OX=9606 GN=SNCB PE=1 SV=1 - [SYUB_HUMAN],2.59428453445435,8.21,1,1,1,1,134,14.27901864466,4.41162109375
335,H0YA52,Pterin-4-alpha-carbinolamine dehydratase 2 (Fragment) OS=Homo sapiens OX=9606 GN=PCBD2 PE=1 SV=1 - [H0YA52_HUMAN],2.58737468719482,8.4,2,1,1,1,119,13.40087774466,9.11474609375
336,P20851,C4b-binding protein beta chain OS=Homo sapiens OX=9606 GN=C4BPB PE=1 SV=1 - [C4BPB_HUMAN],2.58585286140442,10.32,1,2,2,2,252,28.33844405466,5.13525390625
337,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1 - [GTR3_HUMAN]",2.57870650291443,1.81,2,1,1,1,496,53.8892562846601,7.19580078125
338,H0Y8H9,Cullin-9 (Fragment) OS=Homo sapiens OX=9606 GN=CUL9 PE=1 SV=1 - [H0Y8H9_HUMAN],2.57561135292053,27.96,3,1,1,1,93,10.91005969466,4.99560546875
339,J3QRN2,Beta-2-glycoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=1 - [J3QRN2_HUMAN],2.56338882446289,8.29,3,1,1,1,181,19.89384677466,7.75244140625
340,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5 - [APOL1_HUMAN],2.56258273124695,2.76,1,1,1,1,398,43.94689632466,5.80810546875
341,P12724,Eosinophil cationic protein OS=Homo sapiens OX=9606 GN=RNASE3 PE=1 SV=2 - [ECP_HUMAN],2.54736924171448,5.63,1,1,1,1,160,18.37334772466,10.02294921875
342,H7C342,D-dopachrome decarboxylase (Fragment) OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=1 - [H7C342_HUMAN],2.51811456680298,22.0,3,1,1,1,50,5.69601555466,8.73388671875
343,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],2.51437711715698,7.53,7,2,2,2,332,36.66536273466,8.26513671875
344,A0A024QZ42,"HCG1985580, isoform CRA_c OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1 - [A0A024QZ42_HUMAN]",2.50296258926392,8.26,2,1,1,1,121,14.44108019466,5.28759765625
345,P01008,Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1 - [ANT3_HUMAN],2.50295472145081,1.94,1,1,1,1,464,52.5688667846601,6.71240234375
346,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2 - [HV307_HUMAN],2.49992394447327,7.69,1,1,1,1,117,12.93441164466,6.56591796875
347,K7ERI9,Apolipoprotein C-I (Fragment) OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1 - [K7ERI9_HUMAN],2.49890184402466,11.69,2,1,1,1,77,8.64167044466,6.71240234375
348,P02745,Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2 - [C1QA_HUMAN],2.49352979660034,8.98,1,1,1,1,245,26.00018880466,9.11474609375
349,F8WCZ6,Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1 - [F8WCZ6_HUMAN],2.48552846908569,2.11,3,1,1,1,521,57.4820323746601,5.45263671875
350,Q5VV41,Rho guanine nucleotide exchange factor 16 OS=Homo sapiens OX=9606 GN=ARHGEF16 PE=1 SV=1 - [ARHGG_HUMAN],2.48383164405823,1.97,1,1,1,1,709,80.05522515466,7.35693359375
351,H3BPF6,Prefoldin subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=PFDN5 PE=1 SV=1 - [H3BPF6_HUMAN],2.48272967338562,11.84,2,1,1,1,152,17.14572306466,6.32861328125
352,P35542,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2 - [SAA4_HUMAN],2.46811890602112,8.46,2,1,1,1,130,14.73726914466,9.07080078125
353,A0A0C4DH38,Immunoglobulin heavy variable 5-51 OS=Homo sapiens OX=9606 GN=IGHV5-51 PE=3 SV=1 - [HV551_HUMAN],2.46489524841309,12.82,1,1,1,1,117,12.66630051466,8.26513671875
354,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4 - [TCPB_HUMAN],2.46068215370178,2.8,1,1,1,1,535,57.45213278466,6.45556640625
355,E9PSB3,Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=4 SV=1 - [E9PSB3_HUMAN],2.45311379432678,56.67,1,1,1,1,30,3.64087475466,5.10986328125
356,A0A0A0MRZ8,Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6 - [KVD11_HUMAN],2.42219233512878,7.83,2,1,1,1,115,12.61733132466,5.28759765625
357,C9JXI5,Transmembrane protein 198 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM198 PE=4 SV=1 - [C9JXI5_HUMAN],2.41002726554871,3.96,2,1,1,1,227,24.31319536466,8.17724609375
358,H3BUQ9,Na(+)/H(+) exchange regulatory cofactor NHE-RF2 (Fragment) OS=Homo sapiens OX=9606 GN=SLC9A3R2 PE=1 SV=1 - [H3BUQ9_HUMAN],2.40734100341797,8.43,4,1,1,1,166,17.90294778466,6.53662109375
359,D6RAQ8,Calnexin (Fragment) OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1 - [D6RAQ8_HUMAN],2.40659308433533,9.35,6,1,1,1,107,11.85169573466,4.28466796875
360,P42768,Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4 - [WASP_HUMAN],2.39412498474121,2.39,1,1,1,1,502,52.8798657646601,6.63916015625
361,A0A087X0H8,TSC22 domain family protein 1 OS=Homo sapiens OX=9606 GN=TSC22D1 PE=1 SV=1 - [A0A087X0H8_HUMAN],2.38977098464966,13.95,2,1,1,1,86,9.36277232466,4.77978515625
362,A0A494BZY8,Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=4 SV=1 - [A0A494BZY8_HUMAN],2.36800241470337,3.5,5,1,1,1,286,31.75824976466,6.02392578125
363,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2 - [KV315_HUMAN],2.3577344417572,7.83,4,1,1,1,115,12.48820809466,5.18603515625
364,Q01469,Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3 - [FABP5_HUMAN],2.35676312446594,6.67,1,1,1,1,135,15.15455203466,7.00537109375
365,P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2 - [HPRT_HUMAN],2.35631108283997,5.05,1,1,1,1,218,24.56360054466,6.68310546875
366,P51858,Hepatoma-derived growth factor OS=Homo sapiens OX=9606 GN=HDGF PE=1 SV=1 - [HDGF_HUMAN],2.33821177482605,11.25,1,1,1,1,240,26.77186803466,4.72900390625
367,H3BMH2,Ras-related protein Rab-11A (Fragment) OS=Homo sapiens OX=9606 GN=RAB11A PE=4 SV=1 - [H3BMH2_HUMAN],2.33482551574707,6.45,4,1,1,1,155,17.65712851466,8.33837890625
368,P02748,Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2 - [CO9_HUMAN],2.31182837486267,3.04,1,1,1,1,559,63.13270182466,5.59228515625
369,K7EKW9,Flotillin-2 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=1 - [K7EKW9_HUMAN],2.30353856086731,4.02,4,1,1,1,249,27.95255375466,4.90673828125
370,P49720,Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2 - [PSB3_HUMAN],2.29839682579041,7.32,1,1,1,1,205,22.93345228466,6.55126953125
371,F5GX11,Proteasome endopeptidase complex OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1 - [F5GX11_HUMAN],2.2849645614624,5.04,2,1,1,1,238,26.48843185466,6.72705078125
372,P21980,Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2 - [TGM2_HUMAN],2.27060222625732,2.18,1,1,1,1,687,77.2796727246601,5.22412109375
373,H0YH88,Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1 - [H0YH88_HUMAN],2.24001955986023,6.21,14,1,1,1,177,21.06353620466,4.83056640625
374,H0YFA1,Protein FAM186A (Fragment) OS=Homo sapiens OX=9606 GN=FAM186A PE=4 SV=1 - [H0YFA1_HUMAN],2.23901176452637,27.4,4,1,1,1,73,8.53136434466,10.14013671875
375,A6NGG8,Photoreceptor cilium actin regulator OS=Homo sapiens OX=9606 GN=PCARE PE=1 SV=1 - [PCARE_HUMAN],2.22565340995789,2.41,1,1,1,1,1288,139.56855803466,8.07470703125
376,Q9UMX0,Ubiquilin-1 OS=Homo sapiens OX=9606 GN=UBQLN1 PE=1 SV=2 - [UBQL1_HUMAN],2.21871471405029,3.4,3,1,1,1,589,62.4794392246601,5.10986328125
377,Q15084,Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1 - [PDIA6_HUMAN],2.1862587928772,2.05,1,1,1,1,440,48.09126437466,5.08447265625
378,C9JW46,Hippocalcin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HPCAL1 PE=1 SV=1 - [C9JW46_HUMAN],2.17797470092773,33.33,3,1,1,1,30,3.66978472466,4.80517578125
379,H0YBS6,Heat shock factor protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=HSF4 PE=4 SV=8 - [H0YBS6_HUMAN],2.14393758773804,10.44,6,1,1,1,182,19.43829837466,9.81787109375
380,J3KR57,PHD finger protein 11 OS=Homo sapiens OX=9606 GN=PHF11 PE=1 SV=1 - [J3KR57_HUMAN],2.11857604980469,6.64,3,1,1,1,226,25.67293172466,8.48486328125
381,G5E9S7,"Actin related protein 2/3 complex, subunit 2, 34kDa, isoform CRA_e OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1 - [G5E9S7_HUMAN]",2.10714554786682,23.68,4,1,1,1,38,4.14315642466,4.32275390625
382,Q8IX18,Probable ATP-dependent RNA helicase DHX40 OS=Homo sapiens OX=9606 GN=DHX40 PE=1 SV=2 - [DHX40_HUMAN],2.1029040813446,1.28,1,1,1,1,779,88.5037564846601,8.64599609375
383,Q09666,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2 - [AHNK_HUMAN],2.09139966964722,1.49,1,2,2,4,5890,628.69942192466,6.15087890625
384,Q8IUE6,Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3 - [H2A2B_HUMAN],2.09067964553833,5.38,1,1,1,1,130,13.98684444466,10.88720703125
385,M0QY15,Coiled-coil domain-containing protein 61 OS=Homo sapiens OX=9606 GN=CCDC61 PE=1 SV=1 - [M0QY15_HUMAN],2.08282136917114,44.9,3,1,1,1,49,5.53464488466,4.42431640625
386,A0A087WXI9,Golgin subfamily A member 6D OS=Homo sapiens OX=9606 GN=GOLGA6D PE=4 SV=2 - [A0A087WXI9_HUMAN],2.06528687477112,1.92,5,1,1,1,625,72.4108113946598,5.14794921875
387,F8W0K0,Eukaryotic translation initiation factor 4B (Fragment) OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=8 - [F8W0K0_HUMAN],2.05611491203308,4.73,8,1,1,1,169,19.30358496466,5.23681640625
388,P35813,Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1 - [PPM1A_HUMAN],2.03652453422546,4.71,1,1,1,1,382,42.42068470466,5.36376953125
389,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3 - [MOES_HUMAN],2.02101469039917,5.2,6,3,3,3,577,67.77779292466,6.40478515625
390,H7C2Z6,Grancalcin (Fragment) OS=Homo sapiens OX=9606 GN=GCA PE=1 SV=1 - [H7C2Z6_HUMAN],2.0162193775177,4.79,3,1,1,1,146,16.81110267466,6.66845703125
