,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
265,Q70J99,Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1 - [UN13D_HUMAN],6.49503922462463,3.94,1,2,2,2,1090,123.20466919466,6.65380859375
266,P50552,Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3 - [VASP_HUMAN],6.41643357276917,6.58,1,2,2,2,380,39.80509091466,8.93896484375
267,P01700,Immunoglobulin lambda variable 1-47 OS=Homo sapiens OX=9606 GN=IGLV1-47 PE=1 SV=2 - [LV147_HUMAN],6.37470507621765,24.79,2,2,2,2,117,12.27590602466,5.90966796875
268,P12259,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4 - [FA5_HUMAN],6.35031533241272,1.84,2,3,3,3,2224,251.545526534662,6.04931640625
269,A6NJA2,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2 - [A6NJA2_HUMAN],6.24366593360901,10.71,4,3,3,3,448,51.05370494466,5.92236328125
270,O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3 - [ARPC5_HUMAN],6.20181441307068,16.56,2,2,2,2,151,16.31030004466,5.66845703125
271,P01137,Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2 - [TGFB1_HUMAN],6.18596172332764,10.0,1,2,2,2,390,44.31279848466,8.52880859375
272,P30046,D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3 - [DOPD_HUMAN],6.15461349487305,19.49,5,2,2,2,118,12.70366339466,7.29833984375
273,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3 - [CAZA1_HUMAN],6.08428049087524,9.09,5,2,2,2,286,32.90232930466,5.69384765625
274,K7ELW0,Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=1 - [K7ELW0_HUMAN],6.08032655715942,17.16,3,2,2,2,169,17.89849396466,7.86962890625
275,P13671,Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3 - [CO6_HUMAN],6.07955598831177,1.93,1,1,1,2,934,104.71800931466,6.75634765625
276,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2 - [HV307_HUMAN],6.07511448860168,17.09,5,1,2,2,117,12.93441164466,6.56591796875
277,P13645,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 - [K1C10_HUMAN]",6.02922403812408,4.45,24,1,3,3,584,58.79169631466,5.21142578125
278,V9GYJ8,Apolipoprotein C-II OS=Homo sapiens OX=9606 GN=APOC2 PE=1 SV=1 - [V9GYJ8_HUMAN],5.98303556442261,36.78,4,2,2,2,87,9.57085008466,4.52587890625
279,C9J1Z8,ADP-ribosylation factor 5 (Fragment) OS=Homo sapiens OX=9606 GN=ARF5 PE=1 SV=1 - [C9J1Z8_HUMAN],5.84790825843811,20.67,8,2,2,2,150,17.09592457466,7.34228515625
280,O15143,Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3 - [ARC1B_HUMAN],5.76975679397583,5.65,9,2,2,2,372,40.92341675466,8.35302734375
281,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3 - [C1QC_HUMAN],5.71366715431213,12.24,1,2,2,2,245,25.75713927466,8.41162109375
282,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],5.71042811870575,19.05,17,2,2,2,126,13.88156321466,10.31591796875
283,A0A087X1J7,Glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=1 - [A0A087X1J7_HUMAN],5.69501924514771,16.0,5,3,3,3,225,25.38595149466,8.13330078125
284,H7C3I1,Hsc70-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1 - [H7C3I1_HUMAN],5.68386459350586,16.44,6,2,2,2,146,16.31911171466,4.88134765625
285,P53004,Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2 - [BIEA_HUMAN],5.65528464317322,7.09,2,2,2,2,296,33.40733178466,6.44287109375
286,P51148,Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2 - [RAB5C_HUMAN],5.63476181030273,10.65,14,1,2,2,216,23.46778674466,8.41162109375
287,P29350,Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens OX=9606 GN=PTPN6 PE=1 SV=1 - [PTN6_HUMAN],5.62935209274292,6.55,3,2,2,2,595,67.5190592146601,7.78173828125
288,H0Y5R6,Uroporphyrinogen decarboxylase (Fragment) OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=1 - [H0Y5R6_HUMAN],5.62498354911804,12.28,13,2,2,2,228,25.40804119466,5.31298828125
289,P53396,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3 - [ACLY_HUMAN],5.57458591461182,2.36,1,2,2,3,1101,120.76188665466,7.32763671875
290,A0A0C4DGZ8,"Glycoprotein Ib (Platelet), alpha polypeptide OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=1 - [A0A0C4DGZ8_HUMAN]",5.55319738388062,3.51,2,2,2,2,626,68.9119965446603,6.68310546875
291,P17301,Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1 - [ITA2_HUMAN],5.50515151023865,2.62,4,3,3,3,1181,129.21385962466,5.31298828125
292,O15144,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1 - [ARPC2_HUMAN],5.42859768867493,6.67,5,2,2,2,300,34.31148671466,7.35693359375
293,G3V3U4,Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1 - [G3V3U4_HUMAN],5.41680192947388,21.5,7,2,2,2,107,11.56295821466,9.10009765625
294,H0YJC6,Lymphoid-restricted membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=LRMP PE=1 SV=1 - [H0YJC6_HUMAN],5.41630887985229,16.49,5,1,1,2,97,11.05063056466,5.84619140625
295,Q9BS40,Latexin OS=Homo sapiens OX=9606 GN=LXN PE=1 SV=2 - [LXN_HUMAN],5.39959454536438,12.16,1,2,2,2,222,25.73389269466,5.78271484375
296,A0A182DWH7,Selenoprotein P (Fragment) OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=1 - [A0A182DWH7_HUMAN],5.39192509651184,10.32,3,2,2,2,310,35.09340398466,7.66455078125
297,P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1 - [RAB10_HUMAN],5.35707139968872,11.5,1,2,2,2,200,22.52659012466,8.38232421875
298,F8WDD7,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=4 SV=1 - [F8WDD7_HUMAN],5.33436512947083,16.81,6,2,2,2,113,13.04903935466,9.51025390625
299,F8VQQ8,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1 - [F8VQQ8_HUMAN],5.28682112693787,23.6,3,3,3,3,89,10.08231089466,8.79248046875
300,H7C0I7,Latent-transforming growth factor beta-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LTBP1 PE=1 SV=1 - [H7C0I7_HUMAN],5.210036277771,13.33,5,2,2,2,270,29.26126725466,4.28466796875
301,H7C3T4,Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1 - [H7C3T4_HUMAN],5.17791438102722,13.04,3,1,2,2,161,18.31326474466,6.18896484375
302,Q9NTK5,Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2 - [OLA1_HUMAN],5.1297914981842,8.33,3,2,2,2,396,44.71530075466,7.81103515625
303,E7EV99,Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1 - [E7EV99_HUMAN],5.10819029808044,4.75,5,2,2,2,632,70.0123627546601,6.45556640625
304,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],5.02368307113647,19.15,2,2,2,2,94,10.19417914466,6.99072265625
305,H0Y2Y8,Zyxin (Fragment) OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1 - [H0Y2Y8_HUMAN],4.88910531997681,6.67,3,2,2,2,540,57.60634701466,6.87353515625
306,G8JLD5,Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=1 - [G8JLD5_HUMAN],4.85377049446106,2.95,2,1,1,2,712,79.57198740466,7.07861328125
307,A0A0B4J1Y9,Immunoglobulin heavy variable 3-72 OS=Homo sapiens OX=9606 GN=IGHV3-72 PE=3 SV=1 - [HV372_HUMAN],4.85200047492981,15.13,3,2,2,2,119,13.19449855466,7.85498046875
308,O75828,Carbonyl reductase [NADPH] 3 OS=Homo sapiens OX=9606 GN=CBR3 PE=1 SV=3 - [CBR3_HUMAN],4.78023183345795,7.58,4,2,2,2,277,30.83072110466,6.17626953125
309,P61020,Ras-related protein Rab-5B OS=Homo sapiens OX=9606 GN=RAB5B PE=1 SV=1 - [RAB5B_HUMAN],4.7604261636734,11.63,13,1,2,2,215,23.69190144466,8.13330078125
310,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],4.71258521080017,20.18,1,2,2,2,114,12.76637888466,5.24951171875
311,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1 - [PSME1_HUMAN],4.70178496837616,12.45,2,3,3,3,249,28.70501612466,6.02392578125
312,P00748,Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3 - [FA12_HUMAN],4.70133483409882,6.18,1,3,3,3,615,67.7478974446601,7.73779296875
313,A0A087WW43,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=1 - [A0A087WW43_HUMAN],4.66629064083099,3.73,3,2,2,2,670,75.0310871446601,5.85888671875
314,Q9Y251,Heparanase OS=Homo sapiens OX=9606 GN=HPSE PE=1 SV=2 - [HPSE_HUMAN],4.65413212776184,5.34,3,3,3,3,543,61.1101259746601,9.27587890625
315,P49247,Ribose-5-phosphate isomerase OS=Homo sapiens OX=9606 GN=RPIA PE=1 SV=3 - [RPIA_HUMAN],4.64864921569824,6.11,1,1,1,1,311,33.24797962466,8.54345703125
316,M0R389,Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=8 - [M0R389_HUMAN],4.62882494926453,10.98,2,2,2,2,164,18.34453879466,7.02001953125
317,P30044,"Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4 - [PRDX5_HUMAN]",4.58963048458099,8.88,1,2,2,2,214,22.07254835466,8.70458984375
318,Q08380,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1 - [LG3BP_HUMAN],4.56419312953949,3.08,9,2,2,2,585,65.2892885446601,5.27490234375
319,B7ZBK6,Delta-aminolevulinic acid dehydratase (Fragment) OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1 - [B7ZBK6_HUMAN],4.51552629470825,15.83,2,1,1,1,120,13.26293880466,6.52197265625
320,H3BPK3,"Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=1 - [H3BPK3_HUMAN]",4.51348066329956,8.37,4,2,2,2,239,26.39840099466,8.23583984375
321,O75558,Syntaxin-11 OS=Homo sapiens OX=9606 GN=STX11 PE=1 SV=1 - [STX11_HUMAN],4.48040640354156,11.15,1,2,2,2,287,33.17480841466,6.55126953125
322,A0A0A0MRZ8,Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6 - [KVD11_HUMAN],4.46418845653534,7.83,2,1,1,2,115,12.61733132466,5.28759765625
323,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1 - [S10A4_HUMAN],4.38941478729248,18.81,1,2,2,2,101,11.72073264466,6.11279296875
324,K7ERI9,Apolipoprotein C-I (Fragment) OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1 - [K7ERI9_HUMAN],4.32629835605621,23.38,6,2,2,2,77,8.64167044466,6.71240234375
325,C9J0K6,Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1 - [C9J0K6_HUMAN],4.31078433990479,13.55,2,2,2,2,155,17.59350866466,5.60498046875
326,P02458,Collagen alpha-1(II) chain OS=Homo sapiens OX=9606 GN=COL2A1 PE=1 SV=3 - [CO2A1_HUMAN],4.21054887771606,2.42,1,1,1,1,1487,141.698512304661,6.91748046875
327,H7BYH4,Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=1 - [H7BYH4_HUMAN],4.20924711227417,8.89,2,1,1,1,135,13.90083279466,6.11279296875
328,F8W0C6,"Keratin, type II cytoskeletal 5 (Fragment) OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=8 - [F8W0C6_HUMAN]",4.18047904968262,11.24,9,1,2,2,178,20.53052582466,6.82958984375
329,H0YII4,Protein DDI1 homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [H0YII4_HUMAN],4.16047763824463,15.15,3,1,1,1,99,11.24882626466,5.09716796875
330,P60953,Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2 - [CDC42_HUMAN],4.15221810340881,8.9,1,1,1,2,191,21.24501818466,6.55126953125
331,Q14525,"Keratin, type I cuticular Ha3-II OS=Homo sapiens OX=9606 GN=KRT33B PE=1 SV=3 - [KT33B_HUMAN]",4.08724677562714,4.21,17,1,2,2,404,46.1845417246601,4.84326171875
332,P01721,Immunoglobulin lambda variable 6-57 OS=Homo sapiens OX=9606 GN=IGLV6-57 PE=1 SV=2 - [LV657_HUMAN],4.06557512283325,17.09,1,1,1,1,117,12.55783778466,4.77978515625
333,Q5T123,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1 - [Q5T123_HUMAN],4.06282806396484,17.05,2,1,1,1,88,9.37476046466,9.36376953125
334,Q15746,"Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4 - [MYLK_HUMAN]",4.06206071376801,0.99,52,2,2,2,1914,210.58277794466,6.15087890625
335,O14745,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4 - [NHRF1_HUMAN],4.02190065383911,8.1,1,1,1,1,358,38.84461203466,5.77001953125
336,K7ESA0,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 - [K7ESA0_HUMAN]",4.02029705047607,19.48,6,1,1,1,77,8.25936663466,10.49169921875
337,C9JL85,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=1 - [C9JL85_HUMAN],3.98663234710693,32.69,2,1,1,1,52,5.70081570466,4.77978515625
338,Q9NZD4,Alpha-hemoglobin-stabilizing protein OS=Homo sapiens OX=9606 GN=AHSP PE=1 SV=1 - [AHSP_HUMAN],3.86263930797577,19.61,2,2,2,3,102,11.83298091466,4.99560546875
339,B1AH49,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=1 - [B1AH49_HUMAN],3.8288733959198,5.8,2,1,1,1,224,24.96651037466,7.64990234375
340,F5H3C5,Superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=1 - [F5H3C5_HUMAN],3.79451179504395,12.61,4,1,1,1,111,12.12314311466,8.45556640625
341,Q15365,Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2 - [PCBP1_HUMAN],3.78115677833557,3.65,1,1,1,1,356,37.47394517466,7.09326171875
342,A0A087WTA8,Collagen alpha-2(I) chain OS=Homo sapiens OX=9606 GN=COL1A2 PE=1 SV=1 - [A0A087WTA8_HUMAN],3.68235969543457,2.42,2,1,1,1,1364,129.07237022466,9.01220703125
343,P22362,C-C motif chemokine 1 OS=Homo sapiens OX=9606 GN=CCL1 PE=1 SV=1 - [CCL1_HUMAN],3.66974186897278,25.0,1,1,1,1,96,10.98459199466,9.01220703125
344,A0A140T8W8,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1 - [A0A140T8W8_HUMAN]",3.66179728507996,10.03,38,1,2,3,299,34.40467592466,6.23974609375
345,A0A0A0MT10,Bridging integrator 2 (Fragment) OS=Homo sapiens OX=9606 GN=BIN2 PE=1 SV=1 - [A0A0A0MT10_HUMAN],3.65668535232544,3.09,3,1,1,1,551,59.8188228646602,5.51611328125
346,Q96KP4,Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2 - [CNDP2_HUMAN],3.64435982704163,4.42,1,1,1,2,475,52.8449173746601,5.97314453125
347,C9JB34,55 kDa erythrocyte membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=MPP1 PE=1 SV=1 - [C9JB34_HUMAN],3.62781143188477,9.62,4,1,1,1,156,17.47289078466,9.10009765625
348,P40197,Platelet glycoprotein V OS=Homo sapiens OX=9606 GN=GP5 PE=1 SV=1 - [GPV_HUMAN],3.61229038238525,3.93,1,1,1,1,560,60.92068695466,9.62744140625
349,Q400G9,Archaemetzincin-1 OS=Homo sapiens OX=9606 GN=AMZ1 PE=1 SV=1 - [AMZ1_HUMAN],3.60956263542175,5.22,1,1,1,3,498,54.88843065466,5.94775390625
350,Q5QPP1,UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1 - [Q5QPP1_HUMAN],3.60137128829956,4.12,4,1,1,4,194,21.41893733466,6.78564453125
351,A0A2R8Y478,Tetraspanin OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=1 - [A0A2R8Y478_HUMAN],3.55684089660645,6.29,4,1,1,1,159,17.66784345466,5.55419921875
352,A0A087WY22,Receptor-type tyrosine-protein phosphatase T OS=Homo sapiens OX=9606 GN=PTPRT PE=1 SV=1 - [A0A087WY22_HUMAN],3.55238580703735,2.55,8,1,1,1,1059,120.18718056466,6.53662109375
353,Q9NXH8,Torsin-4A OS=Homo sapiens OX=9606 GN=TOR4A PE=1 SV=2 - [TOR4A_HUMAN],3.53755068778992,4.26,1,1,1,1,423,46.88493810466,9.93505859375
354,Q9BXB1,Leucine-rich repeat-containing G-protein coupled receptor 4 OS=Homo sapiens OX=9606 GN=LGR4 PE=1 SV=2 - [LGR4_HUMAN],3.49381470680237,3.47,1,1,1,1,951,104.40794682466,6.18896484375
355,P35813,Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1 - [PPM1A_HUMAN],3.48992037773132,4.71,1,1,1,1,382,42.42068470466,5.36376953125
356,O75882,Attractin OS=Homo sapiens OX=9606 GN=ATRN PE=1 SV=2 - [ATRN_HUMAN],3.469975233078,0.91,1,1,1,1,1429,158.43246926466,7.31298828125
357,A0A087WSY5,Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=1 - [A0A087WSY5_HUMAN],3.44273817539215,3.89,2,2,2,2,386,43.99420425466,7.70849609375
358,P01880,Immunoglobulin heavy constant delta OS=Homo sapiens OX=9606 GN=IGHD PE=1 SV=3 - [IGHD_HUMAN],3.43757247924805,3.39,2,1,1,1,384,42.3263215046601,8.11865234375
359,Q5T2B5,Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=1 - [Q5T2B5_HUMAN],3.40526485443115,3.26,3,1,1,1,706,82.3053185046601,6.72705078125
360,P06850,Corticoliberin OS=Homo sapiens OX=9606 GN=CRH PE=1 SV=1 - [CRF_HUMAN],3.3874294757843,16.33,1,1,1,1,196,21.40841059466,9.96435546875
361,A0A0C4DH31,Immunoglobulin heavy variable 1-18 OS=Homo sapiens OX=9606 GN=IGHV1-18 PE=3 SV=1 - [HV118_HUMAN],3.35988831520081,9.4,2,1,1,1,117,12.81222926466,8.83642578125
362,E9PP73,Coatomer subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=8 - [E9PP73_HUMAN],3.35297727584839,3.09,2,1,1,1,485,55.40331310466,6.43017578125
363,P01825,Immunoglobulin heavy variable 4-59 OS=Homo sapiens OX=9606 GN=IGHV4-59 PE=1 SV=2 - [HV459_HUMAN],3.34437251091003,13.79,10,1,1,1,116,12.92761258466,9.29052734375
364,A0A075B6R9,Immunoglobulin kappa variable 2D-24 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGKV2D-24 PE=1 SV=1 - [A0A075B6R9_HUMAN],3.31564617156982,10.83,2,1,1,1,120,13.07068872466,8.86572265625
365,P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4 - [SAHH_HUMAN],3.27657651901245,2.55,1,1,1,1,432,47.68520607466,6.34130859375
366,K7EMZ8,Interleukin enhancer-binding factor 3 (Fragment) OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=1 - [K7EMZ8_HUMAN],3.27346420288086,28.32,1,1,1,1,113,11.82677324466,10.75537109375
367,Q5SRP5,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=1 - [Q5SRP5_HUMAN],3.27306067943573,10.08,2,2,2,2,129,14.17617596466,9.37841796875
368,A0A1B0GTG9,Adenylosuccinate lyase (Fragment) OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=1 - [A0A1B0GTG9_HUMAN],3.26509189605713,7.96,9,2,2,2,377,42.46562412466,8.08935546875
369,A0A140T974,Flotillin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=1 - [A0A140T974_HUMAN],3.2341628074646,12.22,4,1,1,1,90,9.55205401466,5.99853515625
370,F2Z2K0,NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1 - [F2Z2K0_HUMAN],3.22488403320313,3.28,2,1,1,1,274,30.20192577466,5.09716796875
371,B1AKG0,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=1 - [B1AKG0_HUMAN],3.21950149536133,4.8,3,1,1,1,271,30.83791167466,7.81103515625
372,E9PKB0,Sortilin-related receptor OS=Homo sapiens OX=9606 GN=SORL1 PE=1 SV=1 - [E9PKB0_HUMAN],3.20163798332214,2.05,5,1,1,1,829,92.2098052446601,6.77099609375
373,P0CG12,Decreased expression in renal and prostate cancer protein OS=Homo sapiens OX=9606 GN=DERPC PE=1 SV=1 - [DERPC_HUMAN],3.19201993942261,5.73,1,1,1,1,524,51.3591689246601,12.41064453125
374,O95047,Olfactory receptor 2A4 OS=Homo sapiens OX=9606 GN=OR2A4 PE=2 SV=1 - [OR2A4_HUMAN],3.19189620018005,8.39,2,1,1,1,310,34.77858609466,8.89501953125
375,Q9ULL1,Pleckstrin homology domain-containing family G member 1 OS=Homo sapiens OX=9606 GN=PLEKHG1 PE=1 SV=2 - [PKHG1_HUMAN],3.16400599479675,2.67,1,1,1,1,1385,155.34328929466,6.23974609375
376,I3L0Z0,Lysine-specific demethylase 6B (Fragment) OS=Homo sapiens OX=9606 GN=KDM6B PE=1 SV=8 - [I3L0Z0_HUMAN],3.15162420272827,8.31,2,1,1,1,361,38.01096112466,9.21728515625
377,M0R1L2,6-phosphogluconolactonase (Fragment) OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=1 - [M0R1L2_HUMAN],3.13963270187378,17.69,4,1,1,1,147,16.35441366466,5.00830078125
378,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3 - [GNAI2_HUMAN],3.13138031959534,4.23,1,1,1,1,355,40.42505614466,5.54150390625
379,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5 - [APOL1_HUMAN],3.10616230964661,5.28,2,2,2,2,398,43.94689632466,5.80810546875
380,A0A087WT55,mRNA-decapping enzyme 1A (Fragment) OS=Homo sapiens OX=9606 GN=DCP1A PE=1 SV=1 - [A0A087WT55_HUMAN],3.09921550750732,10.77,1,1,1,1,260,29.03816203466,4.98291015625
381,H7BZT7,S-formylglutathione hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=1 - [H7BZT7_HUMAN],3.07523608207703,9.57,3,1,1,1,230,25.46263737466,6.85888671875
382,K7EKH5,Fructose-bisphosphate aldolase C (Fragment) OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=1 - [K7EKH5_HUMAN],3.04529047012329,17.04,6,1,1,1,135,15.02586007466,8.58740234375
383,Q5QPM7,Proteasome inhibitor PI31 subunit OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=2 - [Q5QPM7_HUMAN],3.04498934745789,14.83,4,2,2,2,263,28.9387281546599,6.44287109375
384,A0A087X0Q4,Immunoglobulin kappa variable 2-40 OS=Homo sapiens OX=9606 GN=IGKV2-40 PE=1 SV=1 - [A0A087X0Q4_HUMAN],3.0441620349884,12.5,8,1,1,2,104,11.42653173466,4.48779296875
385,P30049,"ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2 - [ATPD_HUMAN]",3.0238184928894,8.33,1,1,1,1,168,17.47919461466,5.49072265625
386,P25787,Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2 - [PSA2_HUMAN],3.02032279968262,14.1,3,2,2,2,234,25.88227114466,7.43017578125
387,A0A0B4J2H0,Immunoglobulin heavy variable 1-69D OS=Homo sapiens OX=9606 GN=IGHV1-69D PE=1 SV=1 - [HV69D_HUMAN],3.00830340385437,9.4,5,1,1,1,117,12.65226019466,8.47021484375
388,P00167,Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2 - [CYB5_HUMAN],2.98773169517517,25.37,1,2,2,2,134,15.32050733466,4.95751953125
389,F5H2R5,Rho GDP-dissociation inhibitor 2 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGDIB PE=1 SV=1 - [F5H2R5_HUMAN],2.95325565338135,19.32,4,1,1,1,88,9.78591362466,4.58935546875
390,F8W876,Mannan-binding lectin serine protease 1 OS=Homo sapiens OX=9606 GN=MASP1 PE=1 SV=1 - [F8W876_HUMAN],2.95226430892944,4.24,2,1,1,1,354,40.58692983466,4.62744140625
391,B7Z8K6,T cell receptor delta constant OS=Homo sapiens OX=9606 GN=TRDC PE=1 SV=2 - [TRDC_HUMAN],2.94719839096069,16.99,2,1,1,1,153,17.07391766466,9.37841796875
