,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
265,A0A140T941,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1 - [A0A140T941_HUMAN]",7.02286243438721,10.37,31,1,2,2,299,34.12470637466,6.17626953125
266,Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1 - [RHG01_HUMAN],6.98077702522278,6.83,2,2,2,2,439,50.40418843466,6.29052734375
267,P23229,Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5 - [ITA6_HUMAN],6.84853911399841,3.1,2,3,3,3,1130,126.52618801466,6.60986328125
268,Q96PD5,N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens OX=9606 GN=PGLYRP2 PE=1 SV=1 - [PGRP2_HUMAN],6.78733897209167,4.69,1,2,2,2,576,62.17788606466,7.54736328125
269,P18054,"Arachidonate 12-lipoxygenase, 12S-type OS=Homo sapiens OX=9606 GN=ALOX12 PE=1 SV=4 - [LOX12_HUMAN]",6.78274846076965,4.98,2,2,2,2,663,75.64528235466,6.21435546875
270,F5H6X6,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1 - [F5H6X6_HUMAN],6.72264289855957,4.72,3,3,3,4,847,96.1558440846601,5.71923828125
271,A0A0G2JNX1,"HLA class I histocompatibility antigen, alpha chain G OS=Homo sapiens OX=9606 GN=HLA-G PE=1 SV=1 - [A0A0G2JNX1_HUMAN]",6.64071488380432,17.07,35,1,2,2,246,27.69271756466,5.79541015625
272,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2 - [KV315_HUMAN],6.61796307563782,26.09,5,2,2,2,115,12.48820809466,5.18603515625
273,P40925,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4 - [MDHC_HUMAN]",6.54464936256409,6.89,6,2,2,2,334,36.40302195466,7.35693359375
274,Q9NZD4,Alpha-hemoglobin-stabilizing protein OS=Homo sapiens OX=9606 GN=AHSP PE=1 SV=1 - [AHSP_HUMAN],6.53652572631836,32.35,2,3,3,4,102,11.83298091466,4.99560546875
275,C9J1Z8,ADP-ribosylation factor 5 (Fragment) OS=Homo sapiens OX=9606 GN=ARF5 PE=1 SV=1 - [C9J1Z8_HUMAN],6.44582605361938,20.67,8,2,2,2,150,17.09592457466,7.34228515625
276,P50552,Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3 - [VASP_HUMAN],6.42945051193237,6.58,1,2,2,2,380,39.80509091466,8.93896484375
277,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2 - [PLF4_HUMAN],6.28761529922485,23.76,2,2,2,2,101,10.83789490466,8.61669921875
278,D6RAQ8,Calnexin (Fragment) OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1 - [D6RAQ8_HUMAN],6.23848748207092,24.3,8,2,2,2,107,11.85169573466,4.28466796875
279,Q13404,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2 - [UB2V1_HUMAN],6.23159861564636,17.69,10,3,3,3,147,16.48432758466,7.92822265625
280,Q14974,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2 - [IMB1_HUMAN],6.21826982498169,4.57,2,3,3,4,876,97.1080192946599,4.77978515625
281,P47755,F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3 - [CAZA2_HUMAN],6.21241855621338,15.73,4,1,3,3,286,32.92860954466,5.84619140625
282,B1AKG0,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=1 - [B1AKG0_HUMAN],6.1007616519928,12.55,3,2,3,3,271,30.83791167466,7.81103515625
283,E7EV99,Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1 - [E7EV99_HUMAN],5.98911619186401,4.75,5,2,2,2,632,70.0123627546601,6.45556640625
284,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],5.98734307289124,12.43,1,2,2,2,177,19.03368825466,6.34130859375
285,A0A087WW43,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=1 - [A0A087WW43_HUMAN],5.97600030899048,8.06,3,3,3,3,670,75.0310871446601,5.85888671875
286,H0Y2Y8,Zyxin (Fragment) OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1 - [H0Y2Y8_HUMAN],5.9544575214386,6.67,3,2,2,2,540,57.60634701466,6.87353515625
287,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],5.92812180519104,5.05,9,2,2,2,475,51.86869501466,8.06005859375
288,A6NJA2,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2 - [A6NJA2_HUMAN],5.9227933883667,11.83,4,3,3,3,448,51.05370494466,5.92236328125
289,F8WAM2,T-complex protein 1 subunit eta (Fragment) OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=1 - [F8WAM2_HUMAN],5.82940459251404,17.35,2,1,1,2,98,10.48778827466,7.41552734375
290,P30740,Leukocyte elastase inhibitor OS=Homo sapiens OX=9606 GN=SERPINB1 PE=1 SV=1 - [ILEU_HUMAN],5.81829607486725,6.07,1,3,3,3,379,42.71470438466,6.27783203125
291,O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3 - [ARPC5_HUMAN],5.70292806625366,16.56,2,2,2,2,151,16.31030004466,5.66845703125
292,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],5.67646670341492,31.18,1,3,3,3,93,10.82764968466,7.03466796875
293,E7ENZ3,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1 - [E7ENZ3_HUMAN],5.66264867782593,4.73,4,2,2,2,486,53.81404958466,6.41748046875
294,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],5.64411246776581,19.05,17,2,2,2,126,13.88156321466,10.31591796875
295,P53004,Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2 - [BIEA_HUMAN],5.6432740688324,7.09,2,2,2,2,296,33.40733178466,6.44287109375
296,H7C3I1,Hsc70-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1 - [H7C3I1_HUMAN],5.59997987747192,16.44,6,2,2,2,146,16.31911171466,4.88134765625
297,H0YCR7,Ribonuclease inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=1 - [H0YCR7_HUMAN],5.575608253479,12.98,2,2,2,2,285,30.43003197466,6.36669921875
298,P53396,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3 - [ACLY_HUMAN],5.54678511619568,2.27,2,2,2,3,1101,120.76188665466,7.32763671875
299,F8WDD7,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=4 SV=1 - [F8WDD7_HUMAN],5.45985293388367,16.81,6,2,2,2,113,13.04903935466,9.51025390625
300,P00352,Retinal dehydrogenase 1 OS=Homo sapiens OX=9606 GN=ALDH1A1 PE=1 SV=2 - [AL1A1_HUMAN],5.30272388458252,3.59,6,2,2,2,501,54.8269503846601,6.72705078125
301,K9JIK7,Glycophorin-A OS=Homo sapiens OX=9606 GN=GYPA PE=1 SV=1 - [K9JIK7_HUMAN],5.27605867385864,41.67,8,1,1,1,72,7.83831684466,4.89404296875
302,H7C3T4,Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1 - [H7C3T4_HUMAN],5.20850682258606,13.04,3,1,2,2,161,18.31326474466,6.18896484375
303,E9PM35,Beta-arrestin-1 (Fragment) OS=Homo sapiens OX=9606 GN=ARRB1 PE=1 SV=8 - [E9PM35_HUMAN],5.20214891433716,16.73,2,2,2,2,257,29.15010250466,7.40087890625
304,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],5.15682029724121,20.18,1,2,2,2,114,12.76637888466,5.24951171875
305,E9PD92,Glucose-6-phosphate 1-dehydrogenase (Fragment) OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=1 - [E9PD92_HUMAN],5.13687288761139,8.98,4,2,2,2,256,29.48396645466,7.16650390625
306,Q13201,Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=3 - [MMRN1_HUMAN],5.134516954422,4.32,2,4,4,4,1228,138.02342024466,7.92822265625
307,A0A0C4DGH5,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1 - [A0A0C4DGH5_HUMAN],5.09443306922913,3.51,3,2,2,2,770,85.35498723466,5.50341796875
308,C9JTV5,Arp2/3 complex 34 kDa subunit (Fragment) OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=8 - [C9JTV5_HUMAN],5.02985811233521,23.6,4,2,2,2,89,9.90713298466,5.12255859375
309,O00187,Mannan-binding lectin serine protease 2 OS=Homo sapiens OX=9606 GN=MASP2 PE=1 SV=4 - [MASP2_HUMAN],5.01112651824951,3.35,1,2,2,2,686,75.6536260146601,5.63037109375
310,P48735,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2 - [IDHP_HUMAN]",5.00983619689941,5.31,2,2,2,2,452,50.87686584466,8.68994140625
311,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],4.97040605545044,19.15,2,2,2,2,94,10.19417914466,6.99072265625
312,P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4 - [SAHH_HUMAN],4.96767008304596,4.63,1,2,2,2,432,47.68520607466,6.34130859375
313,P50995,Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1 - [ANX11_HUMAN],4.95108222961426,4.36,2,2,2,2,505,54.35507263466,7.64990234375
314,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],4.95044445991516,21.2,1,3,3,3,184,20.76424879466,5.31298828125
315,A0A0B4J1Y9,Immunoglobulin heavy variable 3-72 OS=Homo sapiens OX=9606 GN=IGHV3-72 PE=3 SV=1 - [HV372_HUMAN],4.94835114479065,15.13,3,2,2,2,119,13.19449855466,7.85498046875
316,P17174,"Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3 - [AATC_HUMAN]",4.93668937683105,5.33,1,2,2,2,413,46.21853093466,7.00537109375
317,Q9BUL8,Programmed cell death protein 10 OS=Homo sapiens OX=9606 GN=PDCD10 PE=1 SV=1 - [PDC10_HUMAN],4.92320621013641,10.85,9,2,2,2,212,24.68583888466,8.19189453125
318,M0R213,Alpha-soluble NSF attachment protein (Fragment) OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1 - [M0R213_HUMAN],4.9150915145874,25.3,5,2,2,2,83,9.85091380466,5.05908203125
319,B4DXW1,Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=1 - [B4DXW1_HUMAN],4.87647843360901,5.99,3,2,2,2,367,41.97727930466,5.61767578125
320,P49721,Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1 - [PSB2_HUMAN],4.87176561355591,10.45,2,2,2,2,201,22.82167983466,7.02001953125
321,P20851,C4b-binding protein beta chain OS=Homo sapiens OX=9606 GN=C4BPB PE=1 SV=1 - [C4BPB_HUMAN],4.86948704719543,4.76,1,1,1,2,252,28.33844405466,5.13525390625
322,P02745,Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2 - [C1QA_HUMAN],4.74969887733459,13.06,2,2,2,2,245,26.00018880466,9.11474609375
323,P30044,"Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4 - [PRDX5_HUMAN]",4.7162389755249,8.88,1,2,2,2,214,22.07254835466,8.70458984375
324,B7ZBK6,Delta-aminolevulinic acid dehydratase (Fragment) OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1 - [B7ZBK6_HUMAN],4.68041229248047,15.83,2,1,1,1,120,13.26293880466,6.52197265625
325,P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2 - [HPRT_HUMAN],4.68008017539978,9.63,1,2,2,2,218,24.56360054466,6.68310546875
326,K7ERI9,Apolipoprotein C-I (Fragment) OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1 - [K7ERI9_HUMAN],4.67550182342529,14.29,2,2,2,2,77,8.64167044466,6.71240234375
327,B1AK87,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1 - [B1AK87_HUMAN],4.67362904548645,9.23,4,2,2,2,260,29.27682905466,6.91748046875
328,Q6P452,Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1 - [Q6P452_HUMAN],4.62177407741547,6.35,3,1,2,2,299,33.53085739466,5.85888671875
329,O75636,Ficolin-3 OS=Homo sapiens OX=9606 GN=FCN3 PE=1 SV=2 - [FCN3_HUMAN],4.61766386032104,7.69,1,2,2,2,299,32.88199109466,6.66845703125
330,P35542,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2 - [SAA4_HUMAN],4.58956658840179,14.62,2,2,2,2,130,14.73726914466,9.07080078125
331,P21980,Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2 - [TGM2_HUMAN],4.54228162765503,4.08,1,2,2,2,687,77.2796727246601,5.22412109375
332,P50990,T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4 - [TCPQ_HUMAN],4.54209411144257,4.38,2,2,2,2,548,59.58250903466,5.60498046875
333,A0A1B0GUS4,Ubiquitin-conjugating enzyme E2 L5 OS=Homo sapiens OX=9606 GN=UBE2L5 PE=2 SV=1 - [UB2L5_HUMAN],4.39811992645264,14.29,2,1,1,1,154,17.86415763466,7.84033203125
334,P00390,"Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2 - [GSHR_HUMAN]",4.35442638397217,4.02,1,1,1,1,522,56.2209535246601,8.49951171875
335,K7ERX7,"ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 - [K7ERX7_HUMAN]",4.34519004821777,11.22,6,2,2,2,205,21.57667026466,9.68603515625
336,Q15404,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3 - [RSU1_HUMAN],4.27741456031799,5.78,1,2,2,2,277,31.52069322466,8.64599609375
337,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1 - [PSME1_HUMAN],4.27670705318451,8.03,2,2,2,2,249,28.70501612466,6.02392578125
338,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1 - [S10A4_HUMAN],4.26464509963989,18.81,1,2,2,2,101,11.72073264466,6.11279296875
339,Q15746,"Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4 - [MYLK_HUMAN]",4.16110241413116,0.84,52,2,2,3,1914,210.58277794466,6.15087890625
340,A0A087WSY5,Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=1 - [A0A087WSY5_HUMAN],4.13346683979034,3.89,2,2,2,2,386,43.99420425466,7.70849609375
341,P49247,Ribose-5-phosphate isomerase OS=Homo sapiens OX=9606 GN=RPIA PE=1 SV=3 - [RPIA_HUMAN],4.1258978843689,6.11,1,1,1,1,311,33.24797962466,8.54345703125
342,Q5T123,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1 - [Q5T123_HUMAN],4.11664581298828,21.59,2,1,1,1,88,9.37476046466,9.36376953125
343,F5GX11,Proteasome endopeptidase complex OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1 - [F5GX11_HUMAN],4.10941684246063,8.4,2,2,2,2,238,26.48843185466,6.72705078125
344,A0A0C4DGB2,Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens OX=9606 GN=GCLC PE=1 SV=1 - [A0A0C4DGB2_HUMAN],4.08374929428101,7.14,5,1,1,1,252,28.73340262466,7.60595703125
345,D6RAQ1,Heparanase OS=Homo sapiens OX=9606 GN=HPSE PE=1 SV=1 - [D6RAQ1_HUMAN],4.0664347410202,10.12,3,2,2,2,168,19.04707967466,8.10400390625
346,P35813,Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1 - [PPM1A_HUMAN],4.05315351486206,4.71,1,1,1,1,382,42.42068470466,5.36376953125
347,F8WEH5,Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=1 - [F8WEH5_HUMAN],4.04493379592896,30.0,4,1,1,1,50,5.46466046466,5.09716796875
348,C9JBJ7,Actin-related protein 2/3 complex subunit 1B (Fragment) OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=1 - [C9JBJ7_HUMAN],4.01768803596497,17.65,9,2,2,2,102,11.77398823466,9.04150390625
349,P48426,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=2 - [PI42A_HUMAN],4.00916862487793,3.45,1,1,1,1,406,46.19548526466,6.99072265625
350,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],3.96322154998779,16.67,1,1,1,1,108,11.83474766466,5.33837890625
351,A0A1W2PQK0,"Protein SCO2 homolog, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SCO2 PE=4 SV=1 - [A0A1W2PQK0_HUMAN]",3.95470881462097,26.79,4,1,1,1,56,5.78912470466,7.89892578125
352,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],3.93204212188721,28.26,21,2,2,2,92,9.96958088466,9.70068359375
353,P68402,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B2 PE=1 SV=1 - [PA1B2_HUMAN],3.87132811546326,8.3,1,1,1,1,229,25.55312384466,5.92236328125
354,J3KTB5,Eukaryotic initiation factor 4A-I (Fragment) OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1 - [J3KTB5_HUMAN],3.85450458526611,8.56,17,2,2,2,257,29.06294723466,5.08447265625
355,A0A2R8Y478,Tetraspanin OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=1 - [A0A2R8Y478_HUMAN],3.79877495765686,10.69,5,2,2,2,159,17.66784345466,5.55419921875
356,E9PQ63,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=1 - [E9PQ63_HUMAN],3.75554013252258,7.3,4,1,1,1,178,19.00973554466,6.30322265625
357,P00441,Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2 - [SODC_HUMAN],3.75225305557251,9.09,1,1,1,1,154,15.92590463466,6.12548828125
358,A0A0B4J1U7,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1 - [HV601_HUMAN],3.74995315074921,5.79,1,1,1,2,121,13.47283923466,9.20263671875
359,P30046,D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3 - [DOPD_HUMAN],3.70752120018005,10.17,4,1,1,1,118,12.70366339466,7.29833984375
360,Q5TDH0,Protein DDI1 homolog 2 OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [DDI2_HUMAN],3.70058584213257,7.27,1,1,1,1,399,44.49450290466,5.04638671875
361,A0A2R8Y6B6,Glutathione peroxidase 1 OS=Homo sapiens OX=9606 GN=GPX1 PE=1 SV=1 - [A0A2R8Y6B6_HUMAN],3.64175534248352,11.46,3,1,1,1,157,16.90352789466,5.57958984375
362,E9PH38,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fragment) OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=2 - [E9PH38_HUMAN],3.63399076461792,15.15,3,1,1,1,132,14.60965992466,8.44091796875
363,P01825,Immunoglobulin heavy variable 4-59 OS=Homo sapiens OX=9606 GN=IGHV4-59 PE=1 SV=2 - [HV459_HUMAN],3.63073897361755,13.79,10,1,1,1,116,12.92761258466,9.29052734375
364,H7BZT7,S-formylglutathione hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=1 - [H7BZT7_HUMAN],3.60876250267029,9.57,3,1,1,1,230,25.46263737466,6.85888671875
365,H0Y586,Proteasome endopeptidase complex (Fragment) OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1 - [H0Y586_HUMAN],3.54627466201782,7.49,4,1,1,1,187,21.20015704466,8.86572265625
366,D6RC54,Calpastatin (Fragment) OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=1 - [D6RC54_HUMAN],3.5410623550415,16.48,14,1,1,1,91,10.02996439466,4.51318359375
367,F8WE04,Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=1 - [F8WE04_HUMAN],3.51312136650085,8.6,2,1,1,1,186,20.39351339466,9.05615234375
368,C9JL85,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=1 - [C9JL85_HUMAN],3.51227641105652,32.69,2,1,1,1,52,5.70081570466,4.77978515625
369,F5H3C5,Superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=1 - [F5H3C5_HUMAN],3.50733590126038,12.61,4,1,1,1,111,12.12314311466,8.45556640625
370,Q15485,Ficolin-2 OS=Homo sapiens OX=9606 GN=FCN2 PE=1 SV=2 - [FCN2_HUMAN],3.44575428962708,4.47,1,1,1,1,313,33.97952381466,6.77099609375
371,A0A0B4J1U3,Immunoglobulin lambda variable 1-36 OS=Homo sapiens OX=9606 GN=IGLV1-36 PE=1 SV=5 - [LV136_HUMAN],3.42500758171082,13.68,1,1,1,1,117,12.47000034466,4.77978515625
372,A0A075B6K5,Immunoglobulin lambda variable 3-9 OS=Homo sapiens OX=9606 GN=IGLV3-9 PE=3 SV=1 - [LV39_HUMAN],3.4216935634613,13.91,2,1,1,1,115,12.32407787466,7.38623046875
373,H0YF31,Nicotinate phosphoribosyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=NAPRT PE=1 SV=1 - [H0YF31_HUMAN],3.39281725883484,6.13,4,1,1,1,163,17.58118267466,6.11279296875
374,A0A087WTG3,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=1 - [A0A087WTG3_HUMAN],3.36651039123535,5.56,1,1,1,1,342,39.12231962466,9.48095703125
375,A0A087WY82,Junctional adhesion molecule A OS=Homo sapiens OX=9606 GN=F11R PE=1 SV=1 - [A0A087WY82_HUMAN],3.33564925193787,8.24,2,1,1,1,279,30.17833338466,7.97216796875
376,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4 - [PIMT_HUMAN],3.32135128974915,8.37,5,1,1,1,227,24.62057247466,7.21044921875
377,Q8NDA2,Hemicentin-2 OS=Homo sapiens OX=9606 GN=HMCN2 PE=2 SV=3 - [HMCN2_HUMAN],3.30004572868347,0.42,1,1,1,1,5059,541.639293454666,5.87158203125
378,Q5T2B5,Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=1 - [Q5T2B5_HUMAN],3.28970098495483,3.26,3,1,1,1,706,82.3053185046601,6.72705078125
379,Q15365,Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2 - [PCBP1_HUMAN],3.28061103820801,3.65,1,1,1,1,356,37.47394517466,7.09326171875
380,Q3SX64,Outer dense fiber protein 3-like protein 2 OS=Homo sapiens OX=9606 GN=ODF3L2 PE=1 SV=2 - [OD3L2_HUMAN],3.27881026268005,7.27,1,1,1,1,289,30.7615521546599,9.94970703125
381,P06850,Corticoliberin OS=Homo sapiens OX=9606 GN=CRH PE=1 SV=1 - [CRF_HUMAN],3.2672746181488,16.33,1,1,1,1,196,21.40841059466,9.96435546875
382,C9JDQ8,EH domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=1 - [C9JDQ8_HUMAN],3.25003671646118,14.81,6,2,2,2,162,18.60487992466,5.63037109375
383,P01880,Immunoglobulin heavy constant delta OS=Homo sapiens OX=9606 GN=IGHD PE=1 SV=3 - [IGHD_HUMAN],3.22832703590393,3.39,2,1,1,1,384,42.3263215046601,8.11865234375
384,J3KRE2,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1 - [J3KRE2_HUMAN],3.21927666664124,11.63,4,1,1,1,129,14.80520897466,4.67822265625
385,G3V4V8,NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1 - [G3V4V8_HUMAN],3.20262861251831,34.29,5,1,1,1,35,3.99793832466,4.43701171875
386,A0A0B4J2H0,Immunoglobulin heavy variable 1-69D OS=Homo sapiens OX=9606 GN=IGHV1-69D PE=1 SV=1 - [HV69D_HUMAN],3.18843173980713,9.4,5,1,1,1,117,12.65226019466,8.47021484375
387,Q93084,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens OX=9606 GN=ATP2A3 PE=1 SV=2 - [AT2A3_HUMAN],3.16314196586609,1.44,1,1,1,1,1043,113.90436444466,5.56689453125
388,P62328,Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2 - [TYB4_HUMAN],3.16032099723816,29.55,1,1,1,1,44,5.04951649466,5.05908203125
389,A0A0A0MT10,Bridging integrator 2 (Fragment) OS=Homo sapiens OX=9606 GN=BIN2 PE=1 SV=1 - [A0A0A0MT10_HUMAN],3.14258122444153,3.09,3,1,1,1,551,59.8188228646602,5.51611328125
390,F8VQQ8,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1 - [F8VQQ8_HUMAN],3.12610268592834,12.36,3,1,1,1,89,10.08231089466,8.79248046875
391,A0A0C4DH38,Immunoglobulin heavy variable 5-51 OS=Homo sapiens OX=9606 GN=IGHV5-51 PE=3 SV=1 - [HV551_HUMAN],3.1125590801239,12.82,1,1,1,1,117,12.66630051466,8.26513671875
