,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
259,Q6UY14,ADAMTS-like protein 4 OS=Homo sapiens OX=9606 GN=ADAMTSL4 PE=1 SV=2 - [ATL4_HUMAN],2.62800335884094,4.0,1,1,1,1,1074,116.47061688466,8.33837890625
260,P24928,DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens OX=9606 GN=POLR2A PE=1 SV=2 - [RPB1_HUMAN],2.60299706459045,1.37,1,1,1,1,1970,217.03906619466,7.37158203125
261,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],2.6029109954834,20.65,13,1,1,1,92,9.96958088466,9.70068359375
262,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],2.59307956695557,7.34,1,1,1,1,177,19.03368825466,6.34130859375
263,Q5VV41,Rho guanine nucleotide exchange factor 16 OS=Homo sapiens OX=9606 GN=ARHGEF16 PE=1 SV=1 - [ARHGG_HUMAN],2.58127784729004,1.97,1,1,1,1,709,80.05522515466,7.35693359375
264,D6RBJ7,Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC PE=1 SV=1 - [D6RBJ7_HUMAN],2.55931663513184,3.16,3,1,1,1,348,38.77189512466,5.50341796875
265,Q5TEZ5,Uncharacterized protein C6orf163 OS=Homo sapiens OX=9606 GN=C6orf163 PE=4 SV=2 - [CF163_HUMAN],2.54892110824585,3.65,1,1,1,1,329,38.52877418466,6.96142578125
266,H7C5H1,Complement factor B (Fragment) OS=Homo sapiens OX=9606 GN=CFB PE=1 SV=1 - [H7C5H1_HUMAN],2.53395414352417,4.59,4,1,1,1,305,34.66986681466,7.06396484375
267,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2 - [PGAM1_HUMAN],2.52011656761169,7.09,1,1,1,1,254,28.78583650466,7.18115234375
268,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1 - [GTR3_HUMAN]",2.49874424934387,1.81,2,1,1,1,496,53.8892562846601,7.19580078125
269,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],2.49657154083252,5.64,1,2,2,2,461,50.99380336466,6.68310546875
270,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],2.48948335647583,4.93,1,1,1,1,223,25.37113188466,6.53662109375
271,Q01469,Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3 - [FABP5_HUMAN],2.48352742195129,6.67,1,1,1,1,135,15.15455203466,7.00537109375
272,P01019,Angiotensinogen OS=Homo sapiens OX=9606 GN=AGT PE=1 SV=1 - [ANGT_HUMAN],2.43821477890015,3.51,1,1,1,1,485,53.1205172246601,6.31591796875
273,Q9C0D4,Zinc finger protein 518B OS=Homo sapiens OX=9606 GN=ZNF518B PE=1 SV=2 - [Z518B_HUMAN],2.37918472290039,1.21,1,1,1,1,1074,119.45634506466,9.45166015625
274,Q6GMV3,Putative peptidyl-tRNA hydrolase PTRHD1 OS=Homo sapiens OX=9606 GN=PTRHD1 PE=1 SV=1 - [PTRD1_HUMAN],2.37218570709229,10.0,1,1,1,1,140,15.79530508466,9.10009765625
275,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1 - [CAN1_HUMAN],2.36722469329834,2.24,1,1,1,1,714,81.8381919046601,5.66845703125
276,H3BMH2,Ras-related protein Rab-11A (Fragment) OS=Homo sapiens OX=9606 GN=RAB11A PE=4 SV=1 - [H3BMH2_HUMAN],2.36233329772949,6.45,4,1,1,1,155,17.65712851466,8.33837890625
277,Q5JRL0,Putative G antigen family E member 3 OS=Homo sapiens OX=9606 GN=PAGE2B PE=1 SV=1 - [Q5JRL0_HUMAN],2.35598254203796,12.77,4,1,1,1,94,10.41390539466,4.22119140625
278,E7EMC6,Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1 - [E7EMC6_HUMAN],2.35098052024841,4.55,3,1,1,1,330,36.93967315466,5.90966796875
279,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3 - [MOES_HUMAN],2.34301733970642,1.56,1,1,1,1,577,67.77779292466,6.40478515625
280,Q92620,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 OS=Homo sapiens OX=9606 GN=DHX38 PE=1 SV=2 - [PRP16_HUMAN],2.32109713554382,1.22,1,1,1,1,1227,140.41509127466,6.53662109375
281,P14780,Matrix metalloproteinase-9 OS=Homo sapiens OX=9606 GN=MMP9 PE=1 SV=3 - [MMP9_HUMAN],2.31835198402405,2.26,1,2,2,2,707,78.4083600946602,6.06201171875
282,P02792,Ferritin light chain OS=Homo sapiens OX=9606 GN=FTL PE=1 SV=2 - [FRIL_HUMAN],2.30342292785645,8.57,1,1,1,1,175,20.00710311466,5.78271484375
283,Q6KCM7,Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Homo sapiens OX=9606 GN=SLC25A25 PE=1 SV=1 - [SCMC2_HUMAN],2.26022934913635,4.69,1,1,1,1,469,52.6291447846601,8.35302734375
284,P25325,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3 - [THTM_HUMAN],2.25368332862854,3.7,1,1,1,1,297,33.15763952466,6.59521484375
285,A0A075B7B8,Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-12 PE=1 SV=1 - [A0A075B7B8_HUMAN],2.19768023490906,9.4,1,1,1,1,117,12.86626900466,6.50732421875
286,C9J299,Beta-adducin (Fragment) OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=8 - [C9J299_HUMAN],2.19673871994019,8.45,5,1,1,1,142,16.26392339466,5.98583984375
287,V9GYJ7,Rab GDP dissociation inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=8 - [V9GYJ7_HUMAN],2.19391012191772,7.2,7,1,1,1,125,14.12733424466,9.61279296875
288,H7C3I1,Hsc70-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1 - [H7C3I1_HUMAN],2.15730428695679,6.85,6,1,1,1,146,16.31911171466,4.88134765625
289,H0Y4K4,Hermansky-Pudlak syndrome 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=HPS1 PE=1 SV=1 - [H0Y4K4_HUMAN],2.15413594245911,8.18,2,1,1,1,159,17.88587722466,4.80517578125
290,K7EMV3,Histone H3 OS=Homo sapiens OX=9606 GN=H3F3B PE=1 SV=1 - [K7EMV3_HUMAN],2.15236711502075,7.61,11,1,1,1,92,10.32782836466,11.82470703125
291,G5E9S7,"Actin related protein 2/3 complex, subunit 2, 34kDa, isoform CRA_e OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1 - [G5E9S7_HUMAN]",2.15191435813904,23.68,4,1,1,1,38,4.14315642466,4.32275390625
292,P42768,Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4 - [WASP_HUMAN],2.14225292205811,2.39,1,1,1,1,502,52.8798657646601,6.63916015625
293,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2 - [HV307_HUMAN],2.13746905326843,7.69,1,1,1,1,117,12.93441164466,6.56591796875
294,P50995,Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1 - [ANX11_HUMAN],2.09403800964355,3.17,1,1,1,1,505,54.35507263466,7.64990234375
295,A0A087WZ51,Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1 - [A0A087WZ51_HUMAN],2.08917188644409,12.5,3,1,1,1,152,16.29620271466,4.91943359375
296,F8VQ14,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=1 - [F8VQ14_HUMAN],2.06832528114319,5.29,3,1,1,1,416,44.78463396466,6.53662109375
297,G3V3U4,Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1 - [G3V3U4_HUMAN],2.06080389022827,12.15,5,1,1,1,107,11.56295821466,9.10009765625
298,J3QLJ9,Piezo-type mechanosensitive ion channel component 2 (Fragment) OS=Homo sapiens OX=9606 GN=PIEZO2 PE=1 SV=1 - [J3QLJ9_HUMAN],2.03883218765259,7.3,4,1,1,1,178,20.57517796466,5.09716796875
299,P05155,Plasma protease C1 inhibitor OS=Homo sapiens OX=9606 GN=SERPING1 PE=1 SV=2 - [IC1_HUMAN],2.02796196937561,2.8,2,1,1,1,500,55.11939638466,6.55126953125
300,A0A0C4DH38,Immunoglobulin heavy variable 5-51 OS=Homo sapiens OX=9606 GN=IGHV5-51 PE=3 SV=1 - [HV551_HUMAN],2.02404022216797,12.82,1,1,1,1,117,12.66630051466,8.26513671875
301,H0Y512,Adipocyte plasma membrane-associated protein (Fragment) OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=1 - [H0Y512_HUMAN],2.00794720649719,2.93,2,1,1,1,409,45.37609800466,5.65576171875
302,P20851,C4b-binding protein beta chain OS=Homo sapiens OX=9606 GN=C4BPB PE=1 SV=1 - [C4BPB_HUMAN],2.00788283348083,3.57,1,1,1,1,252,28.33844405466,5.13525390625
303,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],1.92556238174438,1.84,1,1,1,1,488,54.6965165346601,5.93505859375
304,A0A2R8Y619,Histone H2B OS=Homo sapiens OX=9606 PE=1 SV=1 - [A0A2R8Y619_HUMAN],1.92184686660767,7.38,17,1,1,1,122,13.48298702466,10.09619140625
305,A0A0A0MS15,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1 - [HV349_HUMAN],1.87206101417542,7.56,1,1,1,1,119,13.04753210466,8.61669921875
306,Q9Y5I3,Protocadherin alpha-1 OS=Homo sapiens OX=9606 GN=PCDHA1 PE=2 SV=1 - [PCDA1_HUMAN],1.86972796916962,1.47,1,1,1,1,950,102.88896771466,5.14794921875
307,E9PHM6,Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=3 - [E9PHM6_HUMAN],1.86744487285614,0.13,4,1,1,1,5497,629.396038064653,5.71923828125
308,Q5QPP1,UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1 - [Q5QPP1_HUMAN],1.86688816547394,4.12,4,1,1,1,194,21.41893733466,6.78564453125
309,F5GX11,Proteasome endopeptidase complex OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1 - [F5GX11_HUMAN],1.83412420749664,5.04,2,1,1,1,238,26.48843185466,6.72705078125
310,P07311,Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2 - [ACYP1_HUMAN],1.79305064678192,13.13,2,1,1,1,99,11.25386233466,9.30517578125
311,A0A0B4J1U7,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1 - [HV601_HUMAN],1.77100896835327,5.79,1,1,1,1,121,13.47283923466,9.20263671875
312,V9GY00,Phenazine biosynthesis-like domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=PBLD PE=1 SV=1 - [V9GY00_HUMAN],1.76511180400848,16.67,3,1,1,1,90,10.19025321466,8.99755859375
313,Q9Y5E9,Protocadherin beta-14 OS=Homo sapiens OX=9606 GN=PCDHB14 PE=1 SV=1 - [PCDBE_HUMAN],1.75799441337585,1.38,1,1,1,1,798,87.4938136046601,4.95751953125
314,P04004,Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1 - [VTNC_HUMAN],1.75682556629181,2.3,1,1,1,1,478,54.2711700446601,5.79541015625
315,B1AK85,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1 - [B1AK85_HUMAN],1.74493062496185,5.38,4,1,1,1,260,29.24649662466,5.98583984375
316,C9JIG9,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [C9JIG9_HUMAN],1.74006402492523,1.5,3,1,1,1,468,51.82385180466,7.79638671875
317,H0YG71,Heme-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1 - [H0YG71_HUMAN],1.68112468719482,24.19,4,1,1,1,62,6.90559320466,8.52880859375
318,Q5TDH0,Protein DDI1 homolog 2 OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [DDI2_HUMAN],1.61333775520325,2.01,1,1,1,1,399,44.49450290466,5.04638671875
319,Q9Y4W6,AFG3-like protein 2 OS=Homo sapiens OX=9606 GN=AFG3L2 PE=1 SV=2 - [AFG32_HUMAN],0.0,2.13,1,1,1,1,797,88.5281875846601,8.66064453125
320,Q7LC44,Activity-regulated cytoskeleton-associated protein OS=Homo sapiens OX=9606 GN=ARC PE=1 SV=1 - [ARC_HUMAN],0.0,3.03,1,1,1,1,396,45.28764063466,5.63037109375
321,Q9UPW5,Cytosolic carboxypeptidase 1 OS=Homo sapiens OX=9606 GN=AGTPBP1 PE=1 SV=3 - [CBPC1_HUMAN],0.0,3.43,2,1,1,1,1226,138.36080363466,6.15087890625
322,Q5W0V3,Protein FAM160B1 OS=Homo sapiens OX=9606 GN=FAM160B1 PE=1 SV=1 - [F16B1_HUMAN],0.0,3.53,1,1,1,1,765,86.50306818466,5.28759765625
323,P55318,Hepatocyte nuclear factor 3-gamma OS=Homo sapiens OX=9606 GN=FOXA3 PE=1 SV=2 - [FOXA3_HUMAN],0.0,5.43,2,1,1,1,350,37.11627091466,7.47412109375
324,P07900,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5 - [HS90A_HUMAN],0.0,5.19,3,2,2,2,732,84.60668521466,5.02099609375
325,P16050,Arachidonate 15-lipoxygenase OS=Homo sapiens OX=9606 GN=ALOX15 PE=1 SV=3 - [LOX15_HUMAN],0.0,4.38,1,1,1,1,662,74.75651924466,6.58056640625
326,P62310,U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2 - [LSM3_HUMAN],0.0,7.84,1,1,1,1,102,11.83802396466,4.70361328125
327,A6NKB5,Pecanex-like protein 2 OS=Homo sapiens OX=9606 GN=PCNX2 PE=2 SV=3 - [PCX2_HUMAN],0.0,1.12,1,1,1,1,2137,237.126802924661,6.75634765625
328,O60658,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A OS=Homo sapiens OX=9606 GN=PDE8A PE=1 SV=2 - [PDE8A_HUMAN]",0.0,1.69,1,1,1,1,829,93.24480594466,6.11279296875
329,O75051,Plexin-A2 OS=Homo sapiens OX=9606 GN=PLXNA2 PE=1 SV=4 - [PLXA2_HUMAN],0.0,1.11,1,1,1,1,1894,210.969446244661,6.48095703125
330,Q86UA1,Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3 - [PRP39_HUMAN],0.0,2.24,1,1,1,1,669,78.38054516466,5.40185546875
331,Q9C0C4,Semaphorin-4C OS=Homo sapiens OX=9606 GN=SEMA4C PE=1 SV=2 - [SEM4C_HUMAN],0.0,1.44,1,1,1,1,833,92.56389101466,7.28369140625
332,Q5T0D2,UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=1 - [Q5T0D2_HUMAN],0.0,7.69,2,1,1,1,169,18.96682893466,8.88037109375
333,B3KQX1,"39S ribosomal protein L32, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL32 PE=2 SV=1 - [B3KQX1_HUMAN]",0.0,16.82,2,1,1,1,107,12.08742145466,11.41455078125
334,F8W912,Coiled-coil domain-containing protein 125 OS=Homo sapiens OX=9606 GN=CCDC125 PE=1 SV=1 - [F8W912_HUMAN],0.0,8.97,1,1,1,1,312,36.14395406466,7.37158203125
335,C9JKD9,ATP-binding cassette sub-family G member 1 (Fragment) OS=Homo sapiens OX=9606 GN=ABCG1 PE=1 SV=1 - [C9JKD9_HUMAN],0.0,9.34,1,1,1,2,257,27.76403314466,8.35302734375
336,F8WD08,Uncharacterized protein KIAA0930 OS=Homo sapiens OX=9606 GN=KIAA0930 PE=4 SV=1 - [F8WD08_HUMAN],0.0,14.29,1,1,1,1,84,9.05780769466,9.20263671875
337,E7ESZ3,Pleckstrin homology domain-containing family G member 2 OS=Homo sapiens OX=9606 GN=PLEKHG2 PE=1 SV=2 - [E7ESZ3_HUMAN],0.0,1.46,3,1,1,1,1237,133.34954149466,5.40185546875
338,F8WBS8,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=1 - [F8WBS8_HUMAN],0.0,38.98,3,1,1,1,59,6.57933259466,9.40771484375
339,G3V2K5,Ena/VASP-like protein (Fragment) OS=Homo sapiens OX=9606 GN=EVL PE=1 SV=1 - [G3V2K5_HUMAN],0.0,22.61,6,1,1,1,115,13.02354757466,9.70068359375
340,G3V4Y8,Atlastin-1 (Fragment) OS=Homo sapiens OX=9606 GN=ATL1 PE=1 SV=1 - [G3V4Y8_HUMAN],0.0,53.33,2,1,1,1,75,8.69225604466,4.42431640625
341,H0Y9X3,Programmed cell death protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1 - [H0Y9X3_HUMAN],0.0,10.58,4,1,1,1,104,12.16311103466,5.17333984375
342,H0YBY1,Thyroglobulin (Fragment) OS=Homo sapiens OX=9606 GN=TG PE=1 SV=1 - [H0YBY1_HUMAN],0.0,1.72,2,1,1,1,1224,134.65398131466,5.92236328125
343,Q15244,Phosphoribosylpyrophosphate synthetase isoform I (Fragment) OS=Homo sapiens OX=9606 GN=PRPS1 PE=4 SV=1 - [Q15244_HUMAN],0.0,32.5,7,1,1,1,40,4.44335862466,9.42236328125
344,B8ZZB8,CB1 cannabinoid receptor-interacting protein 1 OS=Homo sapiens OX=9606 GN=CNRIP1 PE=1 SV=1 - [B8ZZB8_HUMAN],0.0,11.68,2,1,1,1,137,15.15807907466,9.39306640625
345,C9JP65,Mitogen-activated protein kinase kinase kinase 13 (Fragment) OS=Homo sapiens OX=9606 GN=MAP3K13 PE=4 SV=1 - [C9JP65_HUMAN],0.0,16.81,4,1,1,1,113,12.34375807466,4.53857421875
346,C9J0K6,Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1 - [C9J0K6_HUMAN],0.0,6.45,2,1,1,1,155,17.59350866466,5.60498046875
347,E7ENZ3,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1 - [E7ENZ3_HUMAN],0.0,2.26,4,1,1,1,486,53.81404958466,6.41748046875
348,H3BT57,Protein PML OS=Homo sapiens OX=9606 GN=PML PE=1 SV=1 - [H3BT57_HUMAN],0.0,3.7,2,1,1,1,568,62.8732516846601,7.54736328125
349,F6WC43,5-hydroxytryptamine receptor 3D OS=Homo sapiens OX=9606 GN=HTR3D PE=4 SV=1 - [F6WC43_HUMAN],0.0,9.68,2,1,1,1,279,30.44352381466,8.49951171875
350,J3QQY7,Protein TANC2 (Fragment) OS=Homo sapiens OX=9606 GN=TANC2 PE=1 SV=1 - [J3QQY7_HUMAN],0.0,7.21,4,1,1,2,111,11.98695158466,5.45263671875
351,K7EJG9,Zinc finger protein 653 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF653 PE=4 SV=1 - [K7EJG9_HUMAN],0.0,17.05,1,1,1,1,217,24.16324549466,9.86181640625
352,F8WE42,Nucleolar protein 8 (Fragment) OS=Homo sapiens OX=9606 GN=NOL8 PE=1 SV=8 - [F8WE42_HUMAN],0.0,3.72,3,1,1,1,969,108.38219732466,7.66455078125
353,F8W8Y7,Armadillo repeat-containing X-linked protein 4 OS=Homo sapiens OX=9606 GN=ARMCX4 PE=1 SV=3 - [F8W8Y7_HUMAN],0.0,1.14,1,1,1,1,2290,235.818943764661,5.83349609375
354,X6R7S7,FERM domain-containing protein 7 OS=Homo sapiens OX=9606 GN=FRMD7 PE=4 SV=1 - [X6R7S7_HUMAN],0.0,3.2,1,1,1,1,594,67.7568009446601,7.56201171875
355,A0A0C4DH43,Immunoglobulin heavy variable 2-70D OS=Homo sapiens OX=9606 GN=IGHV2-70D PE=3 SV=1 - [HV70D_HUMAN],0.0,5.88,2,1,1,1,119,13.30383188466,8.29443359375
356,A0A075B7E8,Immunoglobulin heavy variable 3/OR16-13 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-13 PE=1 SV=1 - [A0A075B7E8_HUMAN],0.0,5.98,2,1,1,1,117,12.89530369466,8.30908203125
357,A0A0C4DG73,Ubiquitin carboxyl-terminal hydrolase 34 (Fragment) OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=1 - [A0A0C4DG73_HUMAN],0.0,2.35,2,1,1,1,810,94.2821019846602,5.52880859375
358,G3V1R6,Fas-activated serine/threonine kinase OS=Homo sapiens OX=9606 GN=FASTK PE=1 SV=2 - [G3V1R6_HUMAN],0.0,5.38,2,1,1,1,465,51.45554615466,9.72998046875
359,A0A2R8Y640,Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1 - [A0A2R8Y640_HUMAN],0.0,5.08,5,1,1,1,197,22.51200194466,8.38232421875
360,A0A2R8YEG7,"NACHT, LRR and PYD domains-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=NLRP3 PE=1 SV=1 - [A0A2R8YEG7_HUMAN]",0.0,4.17,2,1,1,1,672,77.97556264466,6.93212890625
361,A0A494C018,Pro-epidermal growth factor OS=Homo sapiens OX=9606 GN=EGF PE=4 SV=1 - [A0A494C018_HUMAN],0.0,4.16,2,1,1,1,1010,112.63112389466,6.36669921875
362,A0A494C157,Nuclear factor NF-kappa-B p105 subunit (Fragment) OS=Homo sapiens OX=9606 GN=NFKB1 PE=4 SV=1 - [A0A494C157_HUMAN],0.0,9.49,1,1,1,1,253,27.73223331466,8.33837890625
