,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
265,P60953,Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2 - [CDC42_HUMAN],7.92108678817749,8.9,1,1,1,3,191,21.24501818466,6.55126953125
266,A0A0G2JIE7,Complement C2 OS=Homo sapiens OX=9606 GN=C2 PE=1 SV=1 - [A0A0G2JIE7_HUMAN],7.87409043312073,6.29,14,1,3,3,525,58.75133969466,7.76708984375
267,P07357,Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2 - [CO8A_HUMAN],7.80417990684509,5.31,1,2,2,2,584,65.12103841466,6.46826171875
268,P23284,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2 - [PPIB_HUMAN],7.5540623664856,13.89,1,3,3,3,216,23.72753677466,9.40771484375
269,P00748,Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3 - [FA12_HUMAN],7.53618764877319,4.39,1,2,2,2,615,67.7478974446601,7.73779296875
270,P04792,Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2 - [HSPB1_HUMAN],7.52238774299622,16.1,3,2,2,2,205,22.76849396466,6.40478515625
271,Q15746,"Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4 - [MYLK_HUMAN]",7.39694607257843,1.41,52,3,3,4,1914,210.58277794466,6.15087890625
272,M0R213,Alpha-soluble NSF attachment protein (Fragment) OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1 - [M0R213_HUMAN],7.29235410690308,46.99,5,3,3,3,83,9.85091380466,5.05908203125
273,P24666,Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3 - [PPAC_HUMAN],7.29128408432007,20.25,4,3,3,3,158,18.03076840466,6.74169921875
274,I3L397,Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8 - [I3L397_HUMAN],7.2514476776123,23.97,8,2,2,2,146,16.00891112466,4.99560546875
275,Q08380,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1 - [LG3BP_HUMAN],7.21819698810577,4.79,9,3,3,3,585,65.2892885446601,5.27490234375
276,Q96PD5,N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens OX=9606 GN=PGLYRP2 PE=1 SV=1 - [PGRP2_HUMAN],7.20248556137085,4.69,1,2,2,3,576,62.17788606466,7.54736328125
277,P18054,"Arachidonate 12-lipoxygenase, 12S-type OS=Homo sapiens OX=9606 GN=ALOX12 PE=1 SV=4 - [LOX12_HUMAN]",6.93567872047424,4.98,2,2,2,2,663,75.64528235466,6.21435546875
278,P50148,Guanine nucleotide-binding protein G(q) subunit alpha OS=Homo sapiens OX=9606 GN=GNAQ PE=1 SV=4 - [GNAQ_HUMAN],6.90639162063599,9.47,2,2,2,2,359,42.11531621466,5.68115234375
279,Q9Y251,Heparanase OS=Homo sapiens OX=9606 GN=HPSE PE=1 SV=2 - [HPSE_HUMAN],6.87793624401093,4.97,3,3,3,3,543,61.1101259746601,9.27587890625
280,Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1 - [RHG01_HUMAN],6.82850933074951,6.83,2,2,2,2,439,50.40418843466,6.29052734375
281,K7EKH5,Fructose-bisphosphate aldolase C (Fragment) OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=1 - [K7EKH5_HUMAN],6.7874755859375,17.04,6,1,1,2,135,15.02586007466,8.58740234375
282,B1AHL2,Fibulin-1 OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=1 - [B1AHL2_HUMAN],6.71383619308472,4.99,5,2,2,2,721,78.27691359466,5.38916015625
283,P09105,Hemoglobin subunit theta-1 OS=Homo sapiens OX=9606 GN=HBQ1 PE=1 SV=2 - [HBAT_HUMAN],6.70401501655579,18.31,1,2,2,2,142,15.49811935466,7.62060546875
284,P01700,Immunoglobulin lambda variable 1-47 OS=Homo sapiens OX=9606 GN=IGLV1-47 PE=1 SV=2 - [LV147_HUMAN],6.68490743637085,24.79,2,2,2,2,117,12.27590602466,5.90966796875
285,F5H265,Polyubiquitin-C (Fragment) OS=Homo sapiens OX=9606 GN=UBC PE=1 SV=1 - [F5H265_HUMAN],6.65744256973267,45.64,24,3,3,3,149,16.83107960466,6.58056640625
286,H7C3I1,Hsc70-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1 - [H7C3I1_HUMAN],6.62650108337402,16.44,6,2,2,2,146,16.31911171466,4.88134765625
287,H3BLU7,Aflatoxin B1 aldehyde reductase member 2 (Fragment) OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=1 - [H3BLU7_HUMAN],6.5509021282196,8.6,3,2,2,2,314,34.66224727466,7.18115234375
288,P13489,Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2 - [RINI_HUMAN],6.50910782814026,11.28,5,3,3,3,461,49.94108966466,4.81787109375
289,P16284,Platelet endothelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=PECAM1 PE=1 SV=2 - [PECA1_HUMAN],6.47256278991699,3.12,1,2,2,3,738,82.4698209546601,6.99072265625
290,H0YMZ1,Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=8 - [H0YMZ1_HUMAN],6.29347515106201,12.27,9,3,3,3,220,24.51042437466,6.77099609375
291,Q6XQN6,Nicotinate phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAPRT PE=1 SV=2 - [PNCB_HUMAN],6.29195857048035,6.13,6,2,2,2,538,57.54201914466,5.68115234375
292,O75558,Syntaxin-11 OS=Homo sapiens OX=9606 GN=STX11 PE=1 SV=1 - [STX11_HUMAN],6.19475913047791,6.27,1,1,1,2,287,33.17480841466,6.55126953125
293,Q5SRP5,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=1 - [Q5SRP5_HUMAN],6.15640830993652,20.16,2,3,3,3,129,14.17617596466,9.37841796875
294,A0A0A0MSK3,"HCG14925, isoform CRA_b OS=Homo sapiens OX=9606 GN=TBXAS1 PE=1 SV=1 - [A0A0A0MSK3_HUMAN]",6.1429181098938,6.52,6,3,3,3,460,52.3835860246601,6.46826171875
295,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],6.14271450042725,12.43,1,2,2,2,177,19.03368825466,6.34130859375
296,P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4 - [SAHH_HUMAN],6.05138444900513,5.32,1,2,2,2,432,47.68520607466,6.34130859375
297,A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=6 - [A0A0A0MSV6_HUMAN],6.03844881057739,9.21,4,2,2,2,228,24.01525964466,9.15869140625
298,P16152,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3 - [CBR1_HUMAN],5.97601652145386,8.66,4,2,2,2,277,30.35586339466,8.32373046875
299,E7EV99,Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1 - [E7EV99_HUMAN],5.960697889328,4.75,5,2,2,2,632,70.0123627546601,6.45556640625
300,P50552,Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3 - [VASP_HUMAN],5.8118839263916,6.58,1,2,2,2,380,39.80509091466,8.93896484375
301,Q9NZN3,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2 - [EHD3_HUMAN],5.80752801895142,6.92,7,3,3,3,535,60.84871518466,6.56591796875
302,P53396,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3 - [ACLY_HUMAN],5.78085494041443,2.36,1,2,2,2,1101,120.76188665466,7.32763671875
303,A0A2R8Y420,Protein 4.1 OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=1 - [A0A2R8Y420_HUMAN],5.71912312507629,4.78,25,2,2,2,544,61.5887151846601,8.42626953125
304,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3 - [C1QC_HUMAN],5.6846718788147,8.57,1,2,2,2,245,25.75713927466,8.41162109375
305,P01599,Immunoglobulin kappa variable 1-17 OS=Homo sapiens OX=9606 GN=IGKV1-17 PE=1 SV=2 - [KV117_HUMAN],5.64641666412354,23.08,1,1,2,2,117,12.77036024466,8.67529296875
306,P53004,Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2 - [BIEA_HUMAN],5.64249396324158,9.46,2,2,2,2,296,33.40733178466,6.44287109375
307,P22792,Carboxypeptidase N subunit 2 OS=Homo sapiens OX=9606 GN=CPN2 PE=1 SV=3 - [CPN2_HUMAN],5.61032915115356,5.32,1,2,2,2,545,60.51813201466,5.98583984375
308,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],5.60943961143494,19.05,17,2,2,2,126,13.88156321466,10.31591796875
309,F8VV53,Coronin (Fragment) OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1 - [F8VV53_HUMAN],5.59418964385986,8.8,9,1,1,2,125,13.81816845466,6.93212890625
310,O15144,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1 - [ARPC2_HUMAN],5.58228278160095,6.67,5,2,2,2,300,34.31148671466,7.35693359375
311,C9IZZ0,Ras-related protein Rab-7a (Fragment) OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1 - [C9IZZ0_HUMAN],5.51231288909912,21.55,7,2,2,2,116,13.06665044466,9.26123046875
312,P29350,Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens OX=9606 GN=PTPN6 PE=1 SV=1 - [PTN6_HUMAN],5.47036576271057,6.55,3,2,2,2,595,67.5190592146601,7.78173828125
313,P61006,Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1 - [RAB8A_HUMAN],5.41754508018494,11.11,18,1,2,3,207,23.65318973466,9.07080078125
314,O00187,Mannan-binding lectin serine protease 2 OS=Homo sapiens OX=9606 GN=MASP2 PE=1 SV=4 - [MASP2_HUMAN],5.36960124969482,3.35,1,2,2,2,686,75.6536260146601,5.63037109375
315,Q08495,Dematin OS=Homo sapiens OX=9606 GN=DMTN PE=1 SV=3 - [DEMA_HUMAN],5.31238198280334,4.94,1,2,2,2,405,45.48622651466,8.88037109375
316,P35813,Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1 - [PPM1A_HUMAN],5.29444670677185,7.59,4,2,2,2,382,42.42068470466,5.36376953125
317,A6NJA2,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2 - [A6NJA2_HUMAN],5.25965285301208,5.36,4,2,2,2,448,51.05370494466,5.92236328125
318,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3 - [GNAI2_HUMAN],5.18029308319092,8.73,1,2,2,2,355,40.42505614466,5.54150390625
319,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3 - [TCPZ_HUMAN],5.17313361167908,4.14,2,2,2,2,531,57.98760023466,6.68310546875
320,P61604,"10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2 - [CH10_HUMAN]",5.14329695701599,18.63,4,2,2,2,102,10.92487173466,8.92431640625
321,Q99832,T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2 - [TCPH_HUMAN],5.11116397380829,4.42,2,2,2,2,543,59.3289271246601,7.64990234375
322,H0YJC6,Lymphoid-restricted membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=LRMP PE=1 SV=1 - [H0YJC6_HUMAN],5.08786773681641,16.49,5,1,1,2,97,11.05063056466,5.84619140625
323,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4 - [TCPD_HUMAN],5.07363724708557,7.98,1,3,3,3,539,57.88776398466,7.82568359375
324,Q3SX64,Outer dense fiber protein 3-like protein 2 OS=Homo sapiens OX=9606 GN=ODF3L2 PE=1 SV=2 - [OD3L2_HUMAN],5.07295489311218,7.27,1,1,1,2,289,30.7615521546599,9.94970703125
325,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1 - [PSME1_HUMAN],5.05240368843079,12.45,2,3,3,3,249,28.70501612466,6.02392578125
326,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],5.01988649368286,19.15,2,2,2,2,94,10.19417914466,6.99072265625
327,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2 - [PLF4_HUMAN],5.00993609428406,23.76,2,2,2,3,101,10.83789490466,8.61669921875
328,A0A087WSY5,Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=1 - [A0A087WSY5_HUMAN],4.99424171447754,4.92,2,2,2,2,386,43.99420425466,7.70849609375
329,O75636,Ficolin-3 OS=Homo sapiens OX=9606 GN=FCN3 PE=1 SV=2 - [FCN3_HUMAN],4.98005962371826,7.69,1,2,2,2,299,32.88199109466,6.66845703125
330,P21980,Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2 - [TGM2_HUMAN],4.95654535293579,4.51,1,2,2,2,687,77.2796727246601,5.22412109375
331,E9PD92,Glucose-6-phosphate 1-dehydrogenase (Fragment) OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=1 - [E9PD92_HUMAN],4.91626274585724,8.98,4,2,2,2,256,29.48396645466,7.16650390625
332,Q13630,GDP-L-fucose synthase OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1 - [FCL_HUMAN],4.90933096408844,5.92,7,2,2,2,321,35.86996150466,6.59521484375
333,P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2 - [HPRT_HUMAN],4.90633273124695,9.63,1,2,2,2,218,24.56360054466,6.68310546875
334,A0A0J9YXX1,Immunoglobulin heavy variable 5-10-1 OS=Homo sapiens OX=9606 GN=IGHV5-10-1 PE=3 SV=1 - [HV5X1_HUMAN],4.77475202083588,17.09,1,1,2,2,117,12.76428697466,8.27978515625
335,A0A075B7D0,Immunoglobulin heavy variable 1/OR15-1 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV1OR15-1 PE=1 SV=1 - [A0A075B7D0_HUMAN],4.77032279968262,10.26,1,1,1,2,117,13.00335760466,9.12939453125
336,P01721,Immunoglobulin lambda variable 6-57 OS=Homo sapiens OX=9606 GN=IGLV6-57 PE=1 SV=2 - [LV657_HUMAN],4.74141788482666,17.09,1,1,1,1,117,12.55783778466,4.77978515625
337,Q5T4L2,Cyclic AMP-responsive element-binding protein 3-like protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CREB3L4 PE=1 SV=1 - [Q5T4L2_HUMAN],4.69497036933899,10.44,4,1,1,2,182,19.49831592466,4.19580078125
338,A0A087X1J7,Glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=1 - [A0A087X1J7_HUMAN],4.65288615226746,14.67,5,3,3,3,225,25.38595149466,8.13330078125
339,K7EMV3,Histone H3 OS=Homo sapiens OX=9606 GN=H3F3B PE=1 SV=1 - [K7EMV3_HUMAN],4.61271977424622,17.39,11,2,2,2,92,10.32782836466,11.82470703125
340,A0A140T9L8,C6orf25 OS=Homo sapiens OX=9606 GN=MPIG6B PE=1 SV=1 - [A0A140T9L8_HUMAN],4.58917760848999,11.39,3,1,2,2,237,24.88799767466,9.90576171875
341,M0R389,Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=8 - [M0R389_HUMAN],4.58691453933716,10.98,2,2,2,2,164,18.34453879466,7.02001953125
342,P10643,Complement component C7 OS=Homo sapiens OX=9606 GN=C7 PE=1 SV=2 - [CO7_HUMAN],4.53567242622375,3.56,1,2,2,2,843,93.45729318466,6.48095703125
343,A0A182DWH7,Selenoprotein P (Fragment) OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=1 - [A0A182DWH7_HUMAN],4.53169393539429,5.81,4,2,2,2,310,35.09340398466,7.66455078125
344,P51884,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2 - [LUM_HUMAN],4.52784824371338,5.33,1,1,1,2,338,38.40479613466,6.60986328125
345,P17301,Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1 - [ITA2_HUMAN],4.51872575283051,1.69,3,2,2,2,1181,129.21385962466,5.31298828125
346,P35542,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2 - [SAA4_HUMAN],4.49496722221375,13.08,2,2,2,2,130,14.73726914466,9.07080078125
347,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1 - [S10A4_HUMAN],4.3807030916214,18.81,1,2,2,2,101,11.72073264466,6.11279296875
348,P30044,"Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4 - [PRDX5_HUMAN]",4.33052945137024,8.88,1,2,2,2,214,22.07254835466,8.70458984375
349,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],4.30812740325928,10.33,1,2,2,2,184,20.76424879466,5.31298828125
350,E9PFF2,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1 - [E9PFF2_HUMAN],4.30370950698853,5.69,3,1,1,1,334,36.42633400466,7.76708984375
351,D6R939,Ras GTPase-activating-like protein IQGAP2 (Fragment) OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=8 - [D6R939_HUMAN],4.28493165969849,2.18,4,1,1,1,824,94.6596368646601,5.28759765625
352,C9JL85,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=1 - [C9JL85_HUMAN],4.25451707839966,32.69,2,1,1,1,52,5.70081570466,4.77978515625
353,A0A1B0GUS4,Ubiquitin-conjugating enzyme E2 L5 OS=Homo sapiens OX=9606 GN=UBE2L5 PE=2 SV=1 - [UB2L5_HUMAN],4.23969173431396,14.29,2,1,1,1,154,17.86415763466,7.84033203125
354,H0YII4,Protein DDI1 homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [H0YII4_HUMAN],4.23374271392822,15.15,3,1,1,1,99,11.24882626466,5.09716796875
355,F5H6X6,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1 - [F5H6X6_HUMAN],4.20827388763428,2.72,4,3,3,3,847,96.1558440846601,5.71923828125
356,E9PK47,"Alpha-1,4 glucan phosphorylase OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=1 - [E9PK47_HUMAN]",4.19159984588623,2.69,2,2,2,2,819,94.01056149466,7.31298828125
357,C9JQI7,Transmembrane protein 232 OS=Homo sapiens OX=9606 GN=TMEM232 PE=2 SV=2 - [TM232_HUMAN],4.1766881942749,4.57,1,1,1,1,657,76.4043583846601,8.06005859375
358,Q13790,Apolipoprotein F OS=Homo sapiens OX=9606 GN=APOF PE=1 SV=2 - [APOF_HUMAN],4.16712856292725,4.29,1,1,1,1,326,35.37700357466,5.64306640625
359,F8WES2,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=4 SV=1 - [F8WES2_HUMAN],4.137375831604,36.0,5,1,1,1,50,5.23472747466,4.55126953125
360,B7ZAR1,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1 - [B7ZAR1_HUMAN],4.06841802597046,6.16,4,3,3,3,503,55.31357230466,5.47802734375
361,P30740,Leukocyte elastase inhibitor OS=Homo sapiens OX=9606 GN=SERPINB1 PE=1 SV=1 - [ILEU_HUMAN],3.9853982925415,6.33,1,3,3,3,379,42.71470438466,6.27783203125
362,F8WF65,Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=1 - [F8WF65_HUMAN],3.92359924316406,51.72,4,1,1,1,29,3.10250435466,4.46240234375
363,H7C4X2,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=2 - [H7C4X2_HUMAN],3.91799664497375,36.84,9,1,1,1,38,4.15399334466,10.75537109375
364,P02745,Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2 - [C1QA_HUMAN],3.90888726711273,13.06,2,2,2,2,245,26.00018880466,9.11474609375
365,A0A0C4DGH5,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1 - [A0A0C4DGH5_HUMAN],3.8568971157074,3.38,2,1,1,1,770,85.35498723466,5.50341796875
366,Q96HR3,Mediator of RNA polymerase II transcription subunit 30 OS=Homo sapiens OX=9606 GN=MED30 PE=1 SV=1 - [MED30_HUMAN],3.84553253650665,5.06,1,1,1,2,178,20.26428861466,8.26513671875
367,O43598,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1 - [DNPH1_HUMAN],3.81543684005737,9.77,2,1,1,1,174,19.09658794466,5.04638671875
368,P68402,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B2 PE=1 SV=1 - [PA1B2_HUMAN],3.77924299240112,8.3,1,1,1,1,229,25.55312384466,5.92236328125
369,P01880,Immunoglobulin heavy constant delta OS=Homo sapiens OX=9606 GN=IGHD PE=1 SV=3 - [IGHD_HUMAN],3.75227761268616,3.39,2,1,1,1,384,42.3263215046601,8.11865234375
370,F8W0P7,"ATP synthase subunit beta, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=2 - [F8W0P7_HUMAN]",3.71228528022766,4.81,3,1,1,1,270,28.37491014466,6.21435546875
371,B1AH49,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=1 - [B1AH49_HUMAN],3.70111083984375,12.95,2,2,2,2,224,24.96651037466,7.64990234375
372,P17858,"ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6 - [PFKAL_HUMAN]",3.65051937103271,2.18,1,1,1,1,780,84.9641638446602,7.50341796875
373,Q14152,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1 - [EIF3A_HUMAN],3.61616659164429,2.68,1,1,1,1,1382,166.468322614661,6.78564453125
374,A0A2R8Y7U1,Tripeptidyl-peptidase 1 (Fragment) OS=Homo sapiens OX=9606 GN=TPP1 PE=1 SV=1 - [A0A2R8Y7U1_HUMAN],3.61342978477478,6.75,4,1,1,1,400,43.65172400466,5.79541015625
375,O75882,Attractin OS=Homo sapiens OX=9606 GN=ATRN PE=1 SV=2 - [ATRN_HUMAN],3.57533502578735,0.91,1,1,1,1,1429,158.43246926466,7.31298828125
376,A0A0B4J2H0,Immunoglobulin heavy variable 1-69D OS=Homo sapiens OX=9606 GN=IGHV1-69D PE=1 SV=1 - [HV69D_HUMAN],3.52559208869934,9.4,5,1,1,1,117,12.65226019466,8.47021484375
377,G3V3U4,Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1 - [G3V3U4_HUMAN],3.51099586486816,12.15,5,1,1,1,107,11.56295821466,9.10009765625
378,H0Y2Y8,Zyxin (Fragment) OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1 - [H0Y2Y8_HUMAN],3.48659110069275,2.78,2,1,1,1,540,57.60634701466,6.87353515625
379,F8W876,Mannan-binding lectin serine protease 1 OS=Homo sapiens OX=9606 GN=MASP1 PE=1 SV=1 - [F8W876_HUMAN],3.48580169677734,4.24,2,1,1,1,354,40.58692983466,4.62744140625
380,A0A0B4J1U7,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1 - [HV601_HUMAN],3.46986961364746,5.79,1,1,1,2,121,13.47283923466,9.20263671875
381,Q9Y3I1,F-box only protein 7 OS=Homo sapiens OX=9606 GN=FBXO7 PE=1 SV=1 - [FBX7_HUMAN],3.41339898109436,2.49,1,1,1,1,522,58.4659351946601,6.55126953125
382,P10599,Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3 - [THIO_HUMAN],3.38397431373596,12.38,1,1,1,1,105,11.72974219466,4.91943359375
383,M0R1L2,6-phosphogluconolactonase (Fragment) OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=1 - [M0R1L2_HUMAN],3.35698318481445,17.69,4,1,1,1,147,16.35441366466,5.00830078125
384,H3BRJ9,Cholesteryl ester transfer protein OS=Homo sapiens OX=9606 GN=CETP PE=1 SV=1 - [H3BRJ9_HUMAN],3.32431221008301,3.5,2,1,1,1,428,47.9265922046601,5.52880859375
385,F5H345,Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=1 - [F5H345_HUMAN],3.31925439834595,6.06,4,1,1,1,330,35.73882281466,6.96142578125
386,A0A075B6R9,Immunoglobulin kappa variable 2D-24 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGKV2D-24 PE=1 SV=1 - [A0A075B6R9_HUMAN],3.28000450134277,10.83,2,1,1,1,120,13.07068872466,8.86572265625
387,Q9BSJ8,Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1 - [ESYT1_HUMAN],3.2629382610321,2.54,1,2,2,2,1104,122.77995405466,5.83349609375
388,B8ZZ51,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1 - [B8ZZ51_HUMAN]",3.24856328964233,7.1,3,1,1,1,169,18.67754252466,5.93505859375
389,A0A0M3HER1,LIM and senescent cell antigen-like-containing domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LIMS1 PE=1 SV=1 - [A0A0M3HER1_HUMAN],3.2469494342804,5.74,3,1,1,1,209,24.40036984466,8.99755859375
390,P06850,Corticoliberin OS=Homo sapiens OX=9606 GN=CRH PE=1 SV=1 - [CRF_HUMAN],3.23126626014709,16.33,1,1,1,1,196,21.40841059466,9.96435546875
391,E9PP73,Coatomer subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=8 - [E9PP73_HUMAN],3.23025345802307,3.09,2,1,1,1,485,55.40331310466,6.43017578125
392,Q6ZUX7,LHFPL tetraspan subfamily member 2 protein OS=Homo sapiens OX=9606 GN=LHFPL2 PE=2 SV=2 - [LHPL2_HUMAN],3.21920228004456,10.96,1,1,1,1,228,24.46932291466,6.49365234375
