,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
263,P0DJI8,Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1 - [SAA1_HUMAN],3.55306220054626,12.3,1,1,1,1,122,13.52351894466,6.78564453125
264,P49221,Protein-glutamine gamma-glutamyltransferase 4 OS=Homo sapiens OX=9606 GN=TGM4 PE=1 SV=2 - [TGM4_HUMAN],3.54984760284424,3.07,1,1,1,1,684,77.0960547446601,6.75634765625
265,F5GY80,Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=1 - [F5GY80_HUMAN],3.50256323814392,3.78,3,1,1,1,529,60.00195676466,7.66455078125
266,A2A2D0,Stathmin (Fragment) OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=8 - [A2A2D0_HUMAN],3.48856377601624,15.29,2,1,1,1,85,9.78727435466,7.41552734375
267,A0A0J9YX35,Immunoglobulin heavy variable 3-64D OS=Homo sapiens OX=9606 GN=IGHV3-64D PE=3 SV=1 - [HV64D_HUMAN],3.47512555122375,17.09,1,1,1,1,117,12.81433161466,7.85498046875
268,H0YDX6,CD44 antigen (Fragment) OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=2 - [H0YDX6_HUMAN],3.4501953125,6.56,8,1,1,1,183,19.81419321466,4.55126953125
269,Q9P0J7,E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2 - [KCMF1_HUMAN],3.44632291793823,3.67,1,1,1,1,381,41.91889631466,5.65576171875
270,C9JIC6,Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1 - [C9JIC6_HUMAN],3.4275062084198,20.75,7,1,1,1,53,6.30941974466,10.09619140625
271,A8MY62,Putative beta-lactamase-like 1 OS=Homo sapiens OX=9606 GN=LACTBL1 PE=2 SV=2 - [BLML_HUMAN],3.41959309577942,5.2,2,1,1,1,500,54.6185908646601,8.58740234375
272,P35858,Insulin-like growth factor-binding protein complex acid labile subunit OS=Homo sapiens OX=9606 GN=IGFALS PE=1 SV=1 - [ALS_HUMAN],3.39952397346497,2.64,1,1,1,1,605,65.99379937466,6.78564453125
273,F8VQ14,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=1 - [F8VQ14_HUMAN],3.39295530319214,3.61,3,1,1,1,416,44.78463396466,6.53662109375
274,P30086,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3 - [PEBP1_HUMAN],3.39253568649292,7.49,1,1,1,1,187,21.04366691466,7.53271484375
275,Q6P163,APOC2 protein OS=Homo sapiens OX=9606 GN=APOC2 PE=1 SV=1 - [Q6P163_HUMAN],3.38201022148132,15.28,4,1,1,1,72,8.14122174466,4.89404296875
276,P30049,"ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2 - [ATPD_HUMAN]",3.37946534156799,8.33,1,1,1,1,168,17.47919461466,5.49072265625
277,P35754,Glutaredoxin-1 OS=Homo sapiens OX=9606 GN=GLRX PE=1 SV=2 - [GLRX1_HUMAN],3.3678195476532,10.38,1,1,1,1,106,11.76818013466,8.08935546875
278,Q9UHV9,Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1 - [PFD2_HUMAN],3.35843276977539,7.79,1,1,1,1,154,16.63761030466,6.58056640625
279,A0A1W2PNW4,Vascular endothelial growth factor receptor 1 OS=Homo sapiens OX=9606 GN=FLT1 PE=1 SV=1 - [A0A1W2PNW4_HUMAN],3.35800242424011,5.11,2,1,1,1,665,74.8776333846601,9.21728515625
280,C9IZG4,Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=1 - [C9IZG4_HUMAN],3.35422396659851,8.89,2,1,1,1,135,14.39130702466,5.45263671875
281,P20160,Azurocidin OS=Homo sapiens OX=9606 GN=AZU1 PE=1 SV=3 - [CAP7_HUMAN],3.33826637268066,4.38,1,1,1,1,251,26.86865633466,9.49560546875
282,Q8NA19,Lethal(3)malignant brain tumor-like protein 4 OS=Homo sapiens OX=9606 GN=L3MBTL4 PE=1 SV=2 - [LMBL4_HUMAN],3.32545161247253,4.49,1,1,1,1,623,71.07674605466,7.43017578125
283,A0A2R8Y6B6,Glutathione peroxidase 1 OS=Homo sapiens OX=9606 GN=GPX1 PE=1 SV=1 - [A0A2R8Y6B6_HUMAN],3.30123519897461,11.46,3,1,1,1,157,16.90352789466,5.57958984375
284,A6NJA2,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2 - [A6NJA2_HUMAN],3.29753398895264,2.46,2,1,1,1,448,51.05370494466,5.92236328125
285,D6RJE2,Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1 - [D6RJE2_HUMAN],3.25690221786499,21.74,7,1,1,1,69,8.09998703466,7.25439453125
286,C9JA05,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=1 - [C9JA05_HUMAN],3.24875593185425,17.14,4,1,1,1,70,8.16240927466,8.55810546875
287,Q15084,Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1 - [PDIA6_HUMAN],3.24603080749512,3.86,1,1,1,1,440,48.09126437466,5.08447265625
288,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],3.24167895317078,7.58,2,1,1,1,198,22.57371707466,8.90966796875
289,P18850,Cyclic AMP-dependent transcription factor ATF-6 alpha OS=Homo sapiens OX=9606 GN=ATF6 PE=1 SV=3 - [ATF6A_HUMAN],3.23185396194458,6.42,1,1,1,1,670,74.53811679466,8.22119140625
290,A0A087WTG3,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=1 - [A0A087WTG3_HUMAN],3.2091908454895,5.56,1,1,1,1,342,39.12231962466,9.48095703125
291,Q5QPM9,Proteasome inhibitor PI31 subunit (Fragment) OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=1 - [Q5QPM9_HUMAN],3.20841789245605,8.2,3,1,1,1,183,20.58044629466,6.26513671875
292,E9PLD0,Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1 - [E9PLD0_HUMAN],3.20587277412415,9.47,5,1,1,1,169,18.47143835466,5.71923828125
293,H7BZ77,TSC22 domain family protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=TSC22D4 PE=1 SV=1 - [H7BZ77_HUMAN],3.17701196670532,8.53,2,1,1,1,211,21.83536719466,9.55419921875
294,E5RIW3,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1 - [E5RIW3_HUMAN],3.16984224319458,11.9,4,1,1,1,84,10.07401140466,4.62744140625
295,P13716,Delta-aminolevulinic acid dehydratase OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1 - [HEM2_HUMAN],3.15345978736877,3.03,1,1,1,1,330,36.27141595466,6.78564453125
296,P21980,Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2 - [TGM2_HUMAN],3.14322638511658,2.18,1,1,1,1,687,77.2796727246601,5.22412109375
297,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2 - [PLF4_HUMAN],3.10630941390991,14.85,2,1,1,1,101,10.83789490466,8.61669921875
298,A0A0C4DH38,Immunoglobulin heavy variable 5-51 OS=Homo sapiens OX=9606 GN=IGHV5-51 PE=3 SV=1 - [HV551_HUMAN],3.10566473007202,12.82,1,1,1,1,117,12.66630051466,8.26513671875
299,F8VV53,Coronin (Fragment) OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1 - [F8VV53_HUMAN],3.08802342414856,8.8,9,1,1,1,125,13.81816845466,6.93212890625
300,J3QRN2,Beta-2-glycoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=1 - [J3QRN2_HUMAN],3.08256006240845,13.81,3,1,1,1,181,19.89384677466,7.75244140625
301,H7C0J0,Neural cell adhesion molecule L1-like protein (Fragment) OS=Homo sapiens OX=9606 GN=CHL1 PE=1 SV=2 - [H7C0J0_HUMAN],3.07793521881104,8.38,1,1,1,1,358,39.48880702466,5.73193359375
302,F8VV32,Lysozyme OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1 - [F8VV32_HUMAN],3.00832414627075,11.54,3,1,1,1,104,11.48070672466,9.07080078125
303,P25788,Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2 - [PSA3_HUMAN],2.98695826530457,4.71,1,1,1,1,255,28.41508272466,5.32568359375
304,P04003,C4b-binding protein alpha chain OS=Homo sapiens OX=9606 GN=C4BPA PE=1 SV=2 - [C4BPA_HUMAN],2.97709774971008,2.35,1,1,1,1,597,66.98939987466,7.29833984375
305,H0YJC6,Lymphoid-restricted membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=LRMP PE=1 SV=1 - [H0YJC6_HUMAN],2.96648931503296,16.49,5,1,1,1,97,11.05063056466,5.84619140625
306,P59768,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 OS=Homo sapiens OX=9606 GN=GNG2 PE=1 SV=2 - [GBG2_HUMAN],2.95811152458191,22.54,3,1,1,1,71,7.84503449466,7.98681640625
307,Q5T6H7,Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=1 - [Q5T6H7_HUMAN],2.93170976638794,2.54,2,1,1,1,552,62.0994547646601,5.73193359375
308,I3L144,Serine/threonine-protein kinase SMG1 (Fragment) OS=Homo sapiens OX=9606 GN=SMG1 PE=1 SV=1 - [I3L144_HUMAN],2.89175987243652,10.9,4,1,1,1,321,36.08751678466,8.01611328125
309,P13224,Platelet glycoprotein Ib beta chain OS=Homo sapiens OX=9606 GN=GP1BB PE=1 SV=1 - [GP1BB_HUMAN],2.8634181022644,5.34,1,1,1,1,206,21.70376217466,9.30517578125
310,M0QYM2,Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1 - [M0QYM2_HUMAN],2.84220194816589,19.4,2,1,1,1,67,7.63597477465999,8.23583984375
311,F8WCZ6,Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1 - [F8WCZ6_HUMAN],2.84124565124512,2.11,3,1,1,1,521,57.4820323746601,5.45263671875
312,P28072,Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4 - [PSB6_HUMAN],2.83104109764099,4.6,1,1,1,1,239,25.34144909466,4.91943359375
313,Q8N0Y7,Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1 - [PGAM4_HUMAN],2.79728960990906,16.14,2,1,2,2,254,28.75876671466,6.65380859375
314,E9PNW4,Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1 - [E9PNW4_HUMAN],2.78574466705322,11.11,3,1,1,1,108,11.97651658466,5.74462890625
315,B1AH49,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=1 - [B1AH49_HUMAN],2.77361559867859,5.8,2,1,1,1,224,24.96651037466,7.64990234375
316,M0QX47,Glia maturation factor gamma OS=Homo sapiens OX=9606 GN=GMFG PE=1 SV=1 - [M0QX47_HUMAN],2.73617577552795,17.81,5,1,1,1,73,8.78245921466,4.79248046875
317,H7C342,D-dopachrome decarboxylase (Fragment) OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=1 - [H7C342_HUMAN],2.73141860961914,22.0,3,1,1,1,50,5.69601555466,8.73388671875
318,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],2.7286651134491,7.58,1,2,2,2,475,51.86869501466,8.06005859375
319,G5E9S7,"Actin related protein 2/3 complex, subunit 2, 34kDa, isoform CRA_e OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1 - [G5E9S7_HUMAN]",2.71257734298706,23.68,4,1,1,1,38,4.14315642466,4.32275390625
320,Q15181,Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2 - [IPYR_HUMAN],2.6760241985321,4.84,1,1,1,1,289,32.63915691466,5.85888671875
321,A0A087X0H8,TSC22 domain family protein 1 OS=Homo sapiens OX=9606 GN=TSC22D1 PE=1 SV=1 - [A0A087X0H8_HUMAN],2.65134954452515,13.95,2,1,1,1,86,9.36277232466,4.77978515625
322,Q5T6R1,RING finger protein 17 OS=Homo sapiens OX=9606 GN=RNF17 PE=1 SV=1 - [Q5T6R1_HUMAN],2.64071536064148,4.9,3,1,1,1,633,71.79430008466,5.10986328125
323,B8ZZ51,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1 - [B8ZZ51_HUMAN]",2.62266945838928,5.92,3,1,1,1,169,18.67754252466,5.93505859375
324,H3BNG6,Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1 - [H3BNG6_HUMAN],2.6221616268158,29.55,7,1,1,1,44,5.10748037466,4.80517578125
325,H0YA52,Pterin-4-alpha-carbinolamine dehydratase 2 (Fragment) OS=Homo sapiens OX=9606 GN=PCBD2 PE=1 SV=1 - [H0YA52_HUMAN],2.60389232635498,8.4,2,1,1,1,119,13.40087774466,9.11474609375
326,B7ZAR1,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1 - [B7ZAR1_HUMAN],2.59183049201965,3.58,4,2,2,2,503,55.31357230466,5.47802734375
327,A0A087X2E9,Glutathione S-transferase P (Fragment) OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=1 - [A0A087X2E9_HUMAN],2.58735656738281,13.92,3,1,1,1,79,8.89042753466,7.28369140625
328,K7ERI9,Apolipoprotein C-I (Fragment) OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1 - [K7ERI9_HUMAN],2.57622337341309,11.69,2,1,1,1,77,8.64167044466,6.71240234375
329,Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1 - [TBB1_HUMAN],2.57330060005188,3.33,1,1,1,1,451,50.2945627146601,5.17333984375
330,P49720,Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2 - [PSB3_HUMAN],2.5679759979248,7.32,1,1,1,1,205,22.93345228466,6.55126953125
331,Q53TN4,Cytochrome b reductase 1 OS=Homo sapiens OX=9606 GN=CYBRD1 PE=1 SV=1 - [CYBR1_HUMAN],2.56464815139771,3.5,1,1,1,1,286,31.62072254466,8.76318359375
332,P35542,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2 - [SAA4_HUMAN],2.55963659286499,8.46,2,1,1,1,130,14.73726914466,9.07080078125
333,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],2.54397749900818,5.64,1,2,2,2,461,50.99380336466,6.68310546875
334,P01031,Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4 - [CO5_HUMAN],2.5301947593689,1.55,1,2,2,2,1676,188.18614185466,6.52197265625
335,D6RDM7,Ubiquitin-conjugating enzyme E2 K (Fragment) OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=1 - [D6RDM7_HUMAN],2.52284145355225,9.76,2,1,1,1,123,14.02619026466,7.18115234375
336,P17931,Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5 - [LEG3_HUMAN],2.51093602180481,4.4,1,1,1,1,250,26.13605440466,8.55810546875
337,C9JXI5,Transmembrane protein 198 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM198 PE=4 SV=1 - [C9JXI5_HUMAN],2.49638247489929,3.96,2,1,1,1,227,24.31319536466,8.17724609375
338,Q5TEZ5,Uncharacterized protein C6orf163 OS=Homo sapiens OX=9606 GN=C6orf163 PE=4 SV=2 - [CF163_HUMAN],2.49601101875305,3.65,1,1,1,1,329,38.52877418466,6.96142578125
339,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2 - [KV315_HUMAN],2.49240064620972,7.83,4,1,1,1,115,12.48820809466,5.18603515625
340,O75531,Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1 - [BAF_HUMAN],2.48498344421387,13.48,1,1,1,1,89,10.05202407466,6.08740234375
341,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],2.4788990020752,3.01,1,1,1,1,332,36.66536273466,8.26513671875
342,O00160,Unconventional myosin-If OS=Homo sapiens OX=9606 GN=MYO1F PE=1 SV=3 - [MYO1F_HUMAN],2.47491121292114,1.91,1,1,1,1,1098,124.76583694466,9.11474609375
343,A0A0A0MRZ8,Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6 - [KVD11_HUMAN],2.47269892692566,7.83,2,1,1,1,115,12.61733132466,5.28759765625
344,Q96R05,Retinoid-binding protein 7 OS=Homo sapiens OX=9606 GN=RBP7 PE=1 SV=1 - [RET7_HUMAN],2.46610355377197,23.13,1,1,1,1,134,15.52576209466,7.79638671875
345,C9JEV0,Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=1 - [C9JEV0_HUMAN],2.4648289680481,7.05,2,1,1,1,227,26.33719102466,5.73193359375
346,P13796,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6 - [PLSL_HUMAN],2.46207571029663,2.71,1,1,1,1,627,70.24389488466,5.42724609375
347,P05090,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1 - [APOD_HUMAN],2.44666385650635,8.99,3,2,2,2,189,21.26176389466,5.14794921875
348,P31997,Carcinoembryonic antigen-related cell adhesion molecule 8 OS=Homo sapiens OX=9606 GN=CEACAM8 PE=1 SV=2 - [CEAM8_HUMAN],2.44054651260376,2.58,5,1,1,1,349,38.13009128466,7.38623046875
349,A0A0A0MS15,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1 - [HV349_HUMAN],2.43681287765503,7.56,1,1,1,1,119,13.04753210466,8.61669921875
350,E9PKI2,Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1 - [E9PKI2_HUMAN],2.43313050270081,10.26,12,1,1,1,78,8.59641336466,8.20654296875
351,P00540,Proto-oncogene serine/threonine-protein kinase mos OS=Homo sapiens OX=9606 GN=MOS PE=1 SV=1 - [MOS_HUMAN],2.41265344619751,4.91,1,1,1,1,346,37.79571169466,8.90966796875
352,Q14247,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2 - [SRC8_HUMAN],2.3998749256134,2.18,1,1,1,1,550,61.5485342946601,5.40185546875
353,Q5SRP5,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=1 - [Q5SRP5_HUMAN],2.39815473556519,14.73,2,2,2,2,129,14.17617596466,9.37841796875
354,Q9NY33,Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=2 - [DPP3_HUMAN],2.39025664329529,2.85,3,1,1,1,737,82.5378011146601,5.09716796875
355,J3KRJ6,Hydrocephalus-inducing protein homolog (Fragment) OS=Homo sapiens OX=9606 GN=HYDIN PE=4 SV=1 - [J3KRJ6_HUMAN],2.38690662384033,18.58,3,1,1,1,113,12.48129581466,5.75732421875
356,Q8N8R3,Mitochondrial basic amino acids transporter OS=Homo sapiens OX=9606 GN=SLC25A29 PE=1 SV=2 - [MCATL_HUMAN],2.37912607192993,8.25,1,1,1,1,303,32.04177655466,8.74853515625
357,P41218,Myeloid cell nuclear differentiation antigen OS=Homo sapiens OX=9606 GN=MNDA PE=1 SV=1 - [MNDA_HUMAN],2.3701856136322,4.18,1,1,1,1,407,45.80722478466,9.75927734375
358,P07108,Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2 - [ACBP_HUMAN],2.36292910575867,9.2,3,1,1,1,87,10.03802141466,6.56591796875
359,Q8ND25,E3 ubiquitin-protein ligase ZNRF1 OS=Homo sapiens OX=9606 GN=ZNRF1 PE=1 SV=2 - [ZNRF1_HUMAN],2.36220526695251,8.81,1,1,1,1,227,23.76713314466,6.66845703125
360,P20908,Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3 - [CO5A1_HUMAN],2.3565845489502,1.25,1,1,1,1,1838,183.447067714663,5.05908203125
361,Q9BZF3,Oxysterol-binding protein-related protein 6 OS=Homo sapiens OX=9606 GN=OSBPL6 PE=1 SV=1 - [OSBL6_HUMAN],2.35200095176697,1.28,1,1,1,1,934,106.23898989466,6.93212890625
362,O95628,CCR4-NOT transcription complex subunit 4 OS=Homo sapiens OX=9606 GN=CNOT4 PE=1 SV=3 - [CNOT4_HUMAN],2.3251314163208,1.57,1,1,1,1,575,63.4703058546602,7.03466796875
363,P00748,Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3 - [FA12_HUMAN],2.32455396652222,1.46,1,1,1,1,615,67.7478974446601,7.73779296875
364,Q9NZN3,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2 - [EHD3_HUMAN],2.31446313858032,2.06,2,1,1,1,535,60.84871518466,6.56591796875
365,A0A087WSY6,Immunoglobulin kappa variable 3D-15 OS=Homo sapiens OX=9606 GN=IGKV3D-15 PE=3 SV=6 - [KVD15_HUMAN],2.29818224906921,7.83,1,1,1,1,115,12.52629652466,5.18603515625
366,Q01469,Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3 - [FABP5_HUMAN],2.28338432312012,6.67,1,1,1,1,135,15.15455203466,7.00537109375
367,Q9H3E2,Sorting nexin-25 OS=Homo sapiens OX=9606 GN=SNX25 PE=1 SV=2 - [SNX25_HUMAN],2.2588472366333,2.38,2,1,1,1,840,97.88329240466,6.37939453125
368,Q8TAR6,PER3 protein OS=Homo sapiens OX=9606 GN=PER3 PE=1 SV=1 - [Q8TAR6_HUMAN],2.24500608444214,4.76,3,1,1,1,378,43.07485349466,7.97216796875
369,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3 - [MOES_HUMAN],2.23855257034302,3.12,6,2,2,2,577,67.77779292466,6.40478515625
370,A0A0A0MRY1,Structural maintenance of chromosomes protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=SMC6 PE=1 SV=6 - [A0A0A0MRY1_HUMAN],2.23294806480408,2.25,3,1,1,1,445,50.9149048146599,6.68310546875
371,P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2 - [HPRT_HUMAN],2.2252790927887,5.05,1,1,1,1,218,24.56360054466,6.68310546875
372,G8JLG1,Structural maintenance of chromosomes protein OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2 - [G8JLG1_HUMAN],2.20406341552734,0.83,2,1,1,1,1211,140.77183458466,7.40087890625
373,H3BMH2,Ras-related protein Rab-11A (Fragment) OS=Homo sapiens OX=9606 GN=RAB11A PE=4 SV=1 - [H3BMH2_HUMAN],2.19744181632996,6.45,4,1,1,1,155,17.65712851466,8.33837890625
374,H0YER0,Polyadenylate-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1 - [H0YER0_HUMAN],2.19296836853027,35.29,12,1,1,1,68,7.20972643465999,6.50732421875
375,Q86UP8,General transcription factor II-I repeat domain-containing protein 2A OS=Homo sapiens OX=9606 GN=GTF2IRD2 PE=1 SV=3 - [GTD2A_HUMAN],2.18684816360474,1.05,2,1,1,1,949,107.09893305466,5.68115234375
376,K7EMV3,Histone H3 OS=Homo sapiens OX=9606 GN=H3F3B PE=1 SV=1 - [K7EMV3_HUMAN],2.18109917640686,7.61,11,1,1,1,92,10.32782836466,11.82470703125
377,P42768,Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4 - [WASP_HUMAN],2.17148280143738,2.39,1,1,1,1,502,52.8798657646601,6.63916015625
378,I3L4F9,Pigment epithelium-derived factor (Fragment) OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=8 - [I3L4F9_HUMAN],2.17037010192871,18.89,3,1,1,1,90,10.20533776466,8.14794921875
379,P55957,BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1 - [BID_HUMAN],2.16538000106812,6.67,1,1,1,1,195,21.98104672466,5.43994140625
380,H3BQ94,Neuroplastin (Fragment) OS=Homo sapiens OX=9606 GN=NPTN PE=1 SV=1 - [H3BQ94_HUMAN],2.14666700363159,6.58,3,1,1,1,152,17.23373811466,8.29443359375
381,Q5QPP1,UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1 - [Q5QPP1_HUMAN],2.1386604309082,4.12,4,1,1,1,194,21.41893733466,6.78564453125
382,E7EQ47,Blood group Rh(CE) polypeptide OS=Homo sapiens OX=9606 GN=RHCE PE=3 SV=1 - [E7EQ47_HUMAN],2.13278436660767,3.01,4,1,1,1,266,29.15377183466,8.95361328125
383,Q96A19,Coiled-coil domain-containing protein 102A OS=Homo sapiens OX=9606 GN=CCDC102A PE=1 SV=2 - [C102A_HUMAN],2.10971665382385,1.64,1,1,1,1,550,62.5580514046599,5.57958984375
384,P22891,Vitamin K-dependent protein Z OS=Homo sapiens OX=9606 GN=PROZ PE=1 SV=2 - [PROZ_HUMAN],2.10268354415894,2.5,1,1,1,1,400,44.7147102846601,5.97314453125
385,A0A0C4DH43,Immunoglobulin heavy variable 2-70D OS=Homo sapiens OX=9606 GN=IGHV2-70D PE=3 SV=1 - [HV70D_HUMAN],2.08930158615112,5.88,2,1,1,1,119,13.30383188466,8.29443359375
386,A8MTH1,55 kDa erythrocyte membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=MPP1 PE=1 SV=1 - [A8MTH1_HUMAN],2.08601975440979,4.56,2,1,1,1,241,26.92094428466,9.15869140625
387,P05546,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3 - [HEP2_HUMAN],2.07635688781738,5.01,1,2,2,2,499,57.0342064746601,6.90283203125
388,H3BPK3,"Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=1 - [H3BPK3_HUMAN]",2.06233525276184,3.35,3,1,1,1,239,26.39840099466,8.23583984375
389,M0R213,Alpha-soluble NSF attachment protein (Fragment) OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1 - [M0R213_HUMAN],2.06231021881104,12.05,3,1,1,1,83,9.85091380466,5.05908203125
390,E9PSF0,Thioredoxin-related transmembrane protein 2 OS=Homo sapiens OX=9606 GN=TMX2 PE=4 SV=1 - [E9PSF0_HUMAN],2.03275394439697,17.86,6,1,1,1,84,9.56810219466,9.05615234375
